"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"JOR",0,38,0,9,28347,84,6,1,2725,302,0,0,29,0,0,603,61,2957,0,19,28,1,5,65,0,4,0,1,0,4835,307,0,171,950,0,0,1,1,106,0,0,10,0,0,213,59,4257,0,718,53,2181,36,38493,11,0,1596,0,8,96,1,753,0,2,2210,1,7,0,0,0,0,0,197,0,1,0,0,0,25,76,5,0,211,1294,406,171,177,16513,12,202,658,3,0,46,5,1,0,35,0,50,13295,0,19081,23,12816,0,1404,0,0,2,7,0,72,3,0,1,237,22,0,18,2,0,0,0,13,0,0,0,129,0,0,0,0,5,13,614,143,13,20,1411,633,103,20,498,0,109,212,11,20,0,134328,0,8425,0,468,614,0,32482,262,0,573,0,4,1,6,82,136,0,0,51,50,787,0,0,25110,3,1,34,0,0,0,0,3,100,994,0,5,2672,0,43389,1,0,192,0,4,0,0,415,38,0,0
"JPN",3,0,1,9,22,1011,0,22,8498,381,0,0,1093,0,0,1735,20,2,23,0,3,5,391,46897,3,99,10,0,0,24287,1069,2,331,33151,1,0,0,0,217,0,3,152,0,0,27,60,6199,0,545,704,0,194,179,0,0,2656,2,0,271,0,4176,6,4,14526,3,154,24,0,0,0,0,124,0,97,1,313,4,5762,140,0,60,516,1582,804,561,1076,1,26,137,1476,31,17,0,46,0,2,1495,0,115688,10,0,3,31,87,16,304,0,2,36,12,6,0,0,0,8,4575,0,0,9,1,0,12,0,0,0,3,0,6363,0,20,0,0,148,14,1889,345,1,6337,2,561,224,5182,12190,19,123,813,50,243,447,0,7,7,1,12,438,0,43,0,0,245,8,1,5,0,5,0,0,1,196,12,755,0,0,0,0,0,8911,1,0,0,24,33,0,628,0,95,12,2,241425,2,1,73,0,1728,0,29,0,299,16,0
"KAZ",0,8,0,0,1,269,1016,0,1438,206,4181,0,92,0,0,0,372,0,3,0,36566,0,8,15,0,0,0,0,0,2754,1332,0,40,380,0,0,0,11,23,0,10,29,6,0,557,1838,349567,0,271,32,2,48,39,0,0,1243,1002,0,6425,0,196,0,0,2576,453,2,38,0,0,0,0,20159,0,8,0,0,0,43,4,0,0,1178,0,929,894,1,1,67,4524,1411,0,23,679,0,0,5071,22,0,7353,0,0,10,0,86,0,1,0,1421,1,9688,0,0,2449,0,0,197,2,0,64,0,0,47,0,0,0,2,0,45,0,2,0,0,0,1,1471,644,0,396,0,0,25,17,60,0,1331,1,4341,898,0,0,0,0,0,35,1245174,0,0,0,0,0,0,2,0,0,22,0,0,0,693,62,180,0,0,0,0,0,45,1441,2518,0,0,0,0,5896,0,2,89223,0,57035,22551,0,17,0,8,0,0,0,209,0,0
"KEN",0,0,4,0,335,4,0,1,5406,407,0,40,298,0,0,0,4,34,3,0,0,0,8,2,0,0,0,246,8,15327,1537,0,16,0,0,0,248,2,0,50,0,4,0,0,31,18,3660,2192,2427,0,1540,0,1462,84,0,525,0,8626,703,0,700,0,0,82100,0,6,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,97,0,448,588,0,7,19,640,759,0,9,0,0,0,0,0,0,1,147,0,1,0,7804,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,3223,0,0,0,6,44,0,619,0,0,0,4,4286,1638,0,1495,2,0,0,0,302,0,34,0,0,196,0,0,0,33,0,0,214,815,356,5954,0,0,0,0,0,24356,0,26213,0,0,16,13,1821,1,158,22,8,0,4,0,0,0,0,0,0,123,9725,24764,0,0,43147,0,0,0,0,0,0,0,1855,8329,57,1
"KGZ",0,9,0,0,0,36,533,0,202,99,1404,0,58,0,0,0,28,0,1,0,4288,0,3,14,0,0,0,1,0,300,250,0,8,101,0,0,0,1,4,0,1,5,1,0,61,189,14726,0,61,10,0,7,6,0,0,414,379,0,796,0,105,0,0,451,607,0,5,0,0,0,0,884,0,0,0,0,0,43,1,4,1,174,0,1,268,0,0,10,346,162,0,3,83,3690,0,0,21,0,241,0,0,2,2,3,0,0,0,712,0,1083,4,0,695,0,0,28,0,0,8,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,212,87,0,37,0,0,4,4,5,0,921,0,130,134,1,0,0,0,0,74,105315,0,0,0,0,8,0,0,0,0,15,0,0,0,85,20,55,0,0,0,0,0,5,2462,298,0,0,0,1,496,0,0,11808,0,6614,2695,0,5,0,36,0,0,0,54,0,0
"KHM",0,0,0,0,0,4,0,0,2075,51,0,0,78,0,0,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1570,141,0,0,168,0,0,0,0,0,0,0,0,0,0,0,1,76,0,11,13,0,0,0,0,0,9,0,0,7,0,5941,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,4,12,9,1,0,0,0,0,24,0,0,156,0,0,0,0,0,11,0,132,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,337,0,0,50,0,0,0,46,15,3,387,0,4,0,0,29,0,2,0,5,0,0,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,18725,0,0,0,0,0,0,0,0,0,1,0,12278,0,0,0,0,5394,0,0,0,0,0,0
"KIR",0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,0,1,0,0,0,7,0,0,0,903,2,0,0,282,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,1,10,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,638,0,0,0,0,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,235,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,131,0,0,0,0,0,0,24,0,4,0,0
"KOR",0,0,0,0,4,902,0,0,4213,10,0,0,20,0,0,402,6,0,0,0,5,0,66,1,0,18,2,0,0,9637,255,0,122,22569,0,0,0,0,24,0,0,22,0,0,1,5,2380,0,934,82,0,41,23,0,0,280,0,0,13,0,2262,5,11,1432,0,0,21,0,0,0,0,24,0,120,0,346,0,515,8,0,0,98,1448,111,26,0,0,4,1,409,0,12,71757,2605,0,79,24,0,0,2,0,0,0,52,0,114,0,0,5,2,1,0,0,0,0,63,0,0,0,58,0,56,0,6,0,0,0,272,0,5,0,0,16,4,566,681,84,2069,1,174,23,55,1031,5,5,13,531,9,339,0,0,1,0,1,381,0,11,0,0,3,3,2,12,0,3,0,0,0,41,0,1029,0,0,0,0,0,396,0,1,0,0,0,0,52,0,14,8,0,108709,195,0,29,0,972,0,0,0,113,0,0
"KWT",1,113,0,0,4323,1,0,1,1052,28,0,0,46,0,0,12764,15,413,0,0,0,0,2,8,1,9,1,0,4,3845,75,4,4,30,0,1,2,0,6,0,0,2,0,0,46,10,64,2,414,2,142,2,13170,216,0,652,0,192,27,0,215,0,0,3243,0,0,0,0,0,0,0,70,0,0,0,3,0,72,3,0,0,21,4991,43114,129,15,66,2,27,61,3,2181,84,0,10,0,364,0,60,0,0,642,4,861,1,2338,0,0,2,1,1,145,0,0,2,92,1,0,5,2,0,0,0,3,0,0,0,1119,0,0,0,0,115,0,482,63,141,29,70,14006,1,1,5651,0,21,29,0,7,0,2492,0,1082,0,1,23,0,552,2353,0,61,0,0,0,171,7,0,0,1,27,1,160,0,0,1044,87,0,250,0,0,1,0,2,95,876,0,36,5,0,9229,0,0,16,0,42,0,0,3210,84,0,0
"LAO",0,0,0,0,0,64,0,0,1141,9,0,0,107,0,0,5987,0,0,0,0,0,0,6,1,0,5,0,0,0,1598,73,0,0,474,0,0,0,0,0,0,0,1,0,0,0,8,115,0,8,0,0,0,0,0,0,267,0,0,4,0,5620,0,0,170,0,0,0,0,0,0,0,1,0,0,98,0,0,132,0,0,0,8,0,0,20,0,0,2,0,25,0,1,96,0,0,0,2167,0,80,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,37,0,0,0,0,0,2,0,129,0,0,70,0,0,0,22,10,0,8,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,134755,0,0,0,0,0,0,0,0,0,0,0,38972,0,0,1,0,3699,0,0,0,4,0,0
"LBN",0,5,0,0,2444,184,199,15,18048,250,0,0,316,0,0,245,78,265,0,0,31,16,7,5806,0,0,0,0,0,23032,838,0,58,381,0,0,0,127,296,0,0,22,8,0,562,51,8073,0,4494,371,497,79,13526,0,0,1236,0,0,104,0,9062,0,341,2861,8,179,0,47,0,0,0,271,0,2,0,0,0,2,2,0,0,73,423,165,92,64,3308,7,1676,463,0,15158,3,1,0,0,0,0,1,1125,0,0,3092,3025,5,606,0,12,6,12,0,141,0,0,1,703,0,0,17,0,0,0,0,11,0,0,0,4,0,7,0,0,0,0,1063,432,0,2,32,253,140,16,291,0,77,18,0,33,0,28289,0,696,0,257,199,0,6649,103,80,10,0,670,0,0,7,38,0,0,43,15,5324,0,0,6713,0,0,1,0,0,0,0,0,9,515,0,2,562,0,44479,0,0,1865,0,0,0,0,163,65,0,0
"LBR",0,0,0,0,1,0,0,0,20,13,0,0,28,7,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,83,33,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,296,0,10,0,0,0,3,0,0,137,0,0,3,0,98,0,2,252,0,1770,13898,0,78,205,0,3,0,0,0,0,0,0,0,0,0,2,0,67,9,0,0,0,1,39,0,0,0,0,0,0,0,0,0,1,0,306,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,187,0,0,0,0,0,1,0,0,0,0,0,1,0,104,744,0,159,6,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,6,0,87,0,0,11055,0,0,0,0,0,0,0,0,140,1,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,3221,0,0,1,0,0,0,0,0,20,0,0
"LBY",19,51,6,334,1480,59,35,24,2344,613,8,0,1076,40,105,275,85,251,5,14,407,12,28,586,10,23,0,28,435,4682,1505,12,141,500,2415,2,247,33,57,284,6,110,0,0,244,177,8005,166,528,210,1426,124,5026,118,1,6279,19,397,439,0,3378,0,27,8304,15,84,30,43,3,23,22,1555,0,0,47,0,7,452,146,25,11,371,1847,433,846,191,5991,33,9410,1769,67,8708,687,103,602,6,1299,0,848,1447,0,4782,118,0,11,62,0,2,120,79,11,567,2,15,0,4670,12,54,403,0,0,0,0,51,39,6,0,1902,32,16,34,139,317,2,1292,377,0,372,149,407,90,38,1060,0,543,1448,2,805,14,22787,33,467,37,73,9343,0,4131,2876,105,3382,0,23,54,4454,232,2697,0,7,207,134,691,0,0,6663,1304,43,678,42,18,2,0,71,1338,3087,29,1902,212,14,18587,56,2,187,0,155,0,3,1800,743,0,0
"LCA",1,0,0,0,0,0,0,106,4,2,0,0,1,0,0,0,0,0,13,0,0,0,0,1,444,0,0,0,0,560,4,0,21,3,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,3,0,0,0,0,0,55,0,0,0,0,20,0,0,2304,0,1,0,27,0,0,0,0,44,0,155,0,107,0,0,0,2,0,0,7,4,0,0,0,0,4,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,0,0,1,0,0,0,0,1,0,10,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,150,0,0,0,0,0,0,3390,0,42,8,326,0,0,0,0,1,0,0
"LKA",1,3,0,0,23065,4,0,0,39503,382,0,0,152,0,0,56,3,2234,2,0,0,1,4,4,2,961,25,581,0,79285,11807,0,7,3314,0,0,0,0,0,0,0,1,0,0,3672,14,27682,0,5793,2,0,0,58,0,0,1067,0,0,247,0,20797,0,0,48670,0,13,0,0,0,0,0,350,0,0,0,0,0,619,0,0,0,22,7,73547,296,2,1,76,42,26689,6,6705,5073,0,0,0,156,0,3160,9522,0,4147,6,39,1,0,0,0,0,4,0,0,0,3,1303,4,0,0,10,18,0,0,0,0,0,58,0,2613,0,0,0,0,0,0,6755,5302,28,5200,1273,451,10,0,158,9,17,1,93,52,0,2,0,588,0,1,475,0,81872,0,0,3540,0,1,0,0,0,0,0,0,1,8,3734,0,123,1,0,0,11776,0,0,0,1,2,0,31,0,15,9,0,28010,0,0,1,0,320,0,0,0,369,0,0
"LSO",0,1,18,0,11,0,0,0,124,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,960,0,63,7,0,4,21,1,0,0,0,0,0,0,0,0,0,4,2,1,0,16,0,0,0,0,0,0,7,0,0,0,0,3,0,0,348,0,13,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,4,0,32,60,0,0,0,0,5,0,0,3,0,0,0,0,0,7,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,478,0,0,1,4,3,0,22,0,0,2,0,41,1,0,161,0,31,0,0,7,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,8,20,0,0,0,2,1,0,0,0,0,0,0,1,16,14,0,0,218,0,0,0,0,0,0,0,0,47789,7,5
"LTU",0,5,0,1,3,129,83,1,614,86,170,0,27,0,0,1,43,0,0,0,12155,0,5,20,0,0,0,0,0,1449,279,0,7,44,0,0,0,1,12,0,1,7,0,0,61,192,14888,0,602,8,0,7,1,0,0,575,646,0,630,0,280,0,0,2252,107,0,3,0,0,0,1,467,0,0,0,0,0,20,5,9,0,154,0,0,10281,5,0,31,1414,420,3,2,54,1404,0,852,6,0,58,0,0,13,4,2,0,0,0,0,3,14054,1,0,133,0,0,218,0,0,13,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,243,301,0,22,0,9,17,2,16,0,12370,52,0,151,3,0,0,0,0,7,53585,0,0,0,0,3,0,0,0,0,4,0,0,0,138,6,213,0,0,0,0,0,5,90,67,0,0,3,0,175,0,0,10549,4,13049,389,0,33,0,12,0,0,0,114,0,0
"LUX",0,0,7,33,0,41,0,0,203,281,0,0,2730,0,0,4,10,0,0,214,5,0,3,152,0,0,0,1,1,229,498,2,13,140,0,6,9,1,8,0,132,5,3,0,5,25,2728,0,258,7,11,2,3,0,0,785,3,0,61,0,3348,0,0,695,0,0,0,2,0,0,0,148,0,0,1,0,0,39,3,62,0,93,0,21,103,25,0,53,11,1735,1,0,59,1,0,0,43,0,24,0,0,3,1,1,0,0,0,1,0,2,4,18,0,0,0,87,130,0,2,0,447,0,2,0,2,6,0,6,0,7,1,0,0,0,668,52,3,11,0,0,1,13,27,0,107,27,0,5438,0,0,1,0,2,29,66,2,0,0,3,13,0,0,0,0,283,0,1,0,29,46,116,0,0,0,0,0,27,0,0,0,0,1,13,440,0,0,19,1,1058,1,0,34,0,12,0,0,0,30,0,0
"LVA",0,2,0,22,0,35,118,0,1080,99,218,0,75,0,0,0,64,0,1,0,10110,0,0,8,0,0,0,0,0,987,316,0,10,70,0,0,0,2,7,0,2,6,6,0,135,402,27590,0,297,12,1,12,3,0,0,584,940,0,1626,0,208,0,0,1322,122,0,8,0,0,0,0,1348,0,0,0,0,0,1,1,6,0,169,0,6,3984,3,0,58,1115,370,0,1,152,1209,0,395,4,0,116,0,0,4,0,2,0,2,0,3342,5,0,0,0,243,0,0,56,0,0,20,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,521,292,0,86,0,3,5,4,32,0,2365,1,14,95,8,0,0,0,0,165,85971,0,0,0,0,0,0,0,0,0,4,0,0,0,212,14,455,0,0,1,0,0,0,109,78,0,0,0,0,240,0,0,9417,1,15727,531,0,22,0,3,0,0,0,203,0,0
"MAC",0,0,85,0,0,0,0,0,181,1,0,0,61,0,0,2,0,0,0,0,0,0,0,90,0,10,0,1,0,604,5,0,2,24558,0,0,0,0,0,0,0,1,0,0,0,0,6,0,6,1,0,1,0,0,0,544,0,0,4,0,43,0,0,165,0,0,1,0,0,0,0,0,0,0,0,0,0,6439,0,0,0,3,2,2,14,0,0,3,0,3,0,0,91,0,0,0,937,0,34,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,6,12,0,4,0,0,0,0,219,0,0,0,0,615,0,0,0,0,0,0,1,0,1,0,0,807,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,299,0,0,1,0,0,0,1,0,0,0,0,1002,0,0,3,0,67,0,0,0,133,0,0
"MAR",0,0,0,1,1008,135,0,1,587,355,0,0,43120,0,0,0,16,101,0,0,0,0,2,9,0,0,0,0,3,12488,3881,0,41,3,3,0,1,121,26,0,0,4,0,0,17,32,17725,0,2246,22,1076,16,403,0,0,175489,0,0,481,0,229197,0,130,4989,0,0,151,8,2,0,4,262,0,0,8,0,0,6,3,0,0,87,0,0,237,4,190,56,59658,93083,2,176,4,0,0,0,2,0,14,454,0,222,32,1163,0,0,0,0,113,3,0,0,0,2,0,254,0,1,60,0,0,0,0,128,8,1,0,0,2,0,219,0,0,0,58151,1746,0,4,0,0,31,13,11,0,56,39,0,965,0,0,5,348,7,2,225,0,6,0,455,1,0,5,0,0,10,0,0,0,30,5,1570,0,0,144,0,0,4,0,0,0,0,2,1229,233,1,0,686,0,22795,0,0,289,0,2,0,0,0,120,0,0
"MDA",0,0,4,11,1,362,24,0,485,194,289,0,35,0,0,0,294,0,1,0,4785,0,7,12,0,0,0,0,0,875,459,0,14,32,0,0,0,2,5,0,3,7,1,0,260,878,24515,0,65,11,0,11,8,0,0,463,153,0,983,0,211,0,0,818,230,0,7,0,0,0,0,2400,0,0,0,0,0,1,1,2,0,1015,0,2,901,1,0,12,3432,3009,0,26,95,2612,0,694,3,0,89,0,0,9,0,8,0,0,0,127,12,2143,0,0,0,0,0,39,3,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,260,128,0,67,0,0,7,5,5,0,306,0,1,1806,0,1,0,0,0,4159,122136,0,0,0,0,0,0,0,0,0,28,0,0,0,445,29,51,0,0,0,0,0,1,121,18,0,0,0,0,1010,0,0,52904,0,21631,538,0,7,0,0,0,0,0,87,0,0
"MDG",0,0,0,0,0,3,0,0,63,8,0,0,177,0,0,0,0,0,0,0,0,0,2,0,0,0,0,154,0,777,268,0,2,179,0,0,0,0,0,3098,0,0,0,0,2,6,159,0,8,0,0,0,5,0,0,729,0,0,1,0,8923,0,0,426,0,0,0,1,0,0,0,60,0,0,0,0,0,17,0,0,0,12,0,120,10,0,0,0,0,460,0,0,4,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348,0,0,1151,0,0,0,0,0,55,91,0,1,0,0,0,0,0,0,1,0,0,22,0,0,0,0,3365,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,18,0,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,27,0,0
"MDV",0,1,0,2,60,0,0,0,155,14,0,0,11,0,0,568,1,7,0,0,0,0,0,10,0,2,0,0,0,80,52,0,1,8,0,0,0,0,1,0,0,1,0,0,2,2,60,0,5,3,0,1,16,0,0,55,0,0,2,0,59,0,0,212,0,0,0,0,0,0,0,11,0,0,0,1,0,12,0,0,0,4,0,1296,8,0,0,0,4,71,0,3,37,0,0,0,58,0,12,29,0,3,1,0,0,969,0,0,2,1,1,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,9,5,1,9,1,18,0,1,46,0,4,3,0,10,0,0,0,6,0,0,61,0,15,0,0,64,0,0,0,0,2,0,0,0,2,2,12,0,0,0,0,0,23,0,0,0,0,0,0,13,0,0,0,0,299,0,0,3,0,6,0,0,0,23,0,0
"MEX",0,0,8,1,2,976,5,1,251,169,0,0,296,1,34,7,21,0,32,0,1,613,1245,738,0,0,0,0,0,12474,631,0,970,241,7,1,1,0,952,0,2,1990,602,0,8,61,1160,0,134,619,9,429,24,0,0,10191,0,0,41,0,1316,0,0,2267,0,1,0,1,0,0,0,73,0,5916,0,2,0,3,1198,11,77,178,11,37,193,17,4,15,390,903,18,5,771,3,4,0,3,0,40,1,0,140,2,2,8,0,0,9,4,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,426,374,131,0,11,0,6,2287,575,96,0,192,1067,145,138,244,5,0,0,1,28,185,0,21,0,2,5,0,0,573,0,4,0,0,0,36,6,179,0,0,44,0,0,8,0,0,0,0,4,0,75,0,0,34,228,3257033,2,0,655,2,8,0,0,0,68,0,0
"MKD",0,0,0,6587,1,324,0,0,6894,1673,0,0,36,0,0,0,270,0,0,948,1,0,0,0,0,0,0,0,0,1014,3850,0,75,0,0,0,0,0,0,0,0,3,0,0,3,70,7188,0,191,1,0,0,217,0,0,43,0,0,0,0,9329,0,0,267,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,1141,0,25,0,0,190,0,0,2,1,4817,0,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,12,0,799,1,0,0,0,0,0,0,0,0,0,0,0,0,19,192,0,0,0,0,0,0,1,0,40,0,0,3,0,0,0,0,0,50,63,0,1,0,0,0,0,0,0,0,6125,0,0,0,138,897,325,0,0,0,0,0,0,0,0,0,0,0,0,26545,0,0,8,0,4205,0,0,1,0,0,0,0,0,12,0,0
"MLI",0,0,56,0,2,1,0,0,26,22,0,0,149,605,12936,0,0,0,0,0,4,0,0,5,0,0,0,0,174,601,150,0,50,29,123591,75,2,6729,1,0,11,1,0,0,1,6,408,0,27,3,64,2,22,0,121,1231,0,0,7,0,16751,0,9746,283,0,1864,15058,7,1598,12,9,12,0,0,8,0,0,38,1,0,0,11,0,0,42,0,3,1,13,592,1,1,14,0,0,0,2,0,13,1,0,0,3808,31,0,0,0,0,5,2,3,21,0,2,0,43,0,0,0,0,0,0,0,2777,6,1,0,0,2,2,5,6629,29547,0,91,12,0,3,0,0,1,1,3,0,13,13,0,102,0,0,5,0,7,0,140,0,0,118,4207,7,0,1039,0,0,3,0,13,0,3,3,23,0,0,0,21,1616,3,0,0,0,0,1,93,4,3,0,1,0,868,0,0,1,0,1,0,0,0,20,30,0
"MLT",0,0,0,2,1,2,1,0,5739,10,0,0,28,0,0,1,11,0,0,2,1,0,0,5,0,0,0,0,0,1147,22,1,2,24,0,0,0,0,0,0,0,0,0,0,5,2,78,0,8,4,3,0,33,1,0,24,0,3,3,0,112,0,0,3573,1,1,0,0,0,0,0,13,0,0,0,0,0,1,0,2,0,4,2,18,25,1,4,0,2,187,0,2,3,0,2,0,4,0,1,1,0,4,0,52,0,1,0,0,1,1,0,10,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,0,32,6,0,6,0,7,0,3,13,0,3,2,0,3,0,1,0,0,0,9,82,0,2,1,0,1,0,0,0,1,15,0,0,0,4,1,13,0,0,12,0,0,8,0,0,0,0,1,21,15,0,0,5,0,1075,1,0,0,0,0,0,0,0,26,0,1
"MMR",3,4,0,0,29,16,0,1,3194,8,0,0,7,0,0,26951,0,3,0,0,0,6,0,28,0,3,3,7,0,2853,33,0,7,7882,0,0,0,0,2,0,0,3,0,0,10,3,243,0,33,10,0,5,1,0,0,128,1,0,36,0,126,0,0,2278,0,0,0,0,0,0,0,5,0,0,2,0,2,4345,3,0,0,54,1,12023,101,0,0,1,0,103,0,43,1127,3,0,0,158,0,1644,13,43,28,0,0,0,0,0,0,0,3,450,0,0,0,0,15,0,0,0,0,0,0,0,0,0,61,0,13057,0,0,0,0,0,1,85,26,3,485,2,885,33,0,238,0,0,10,0,14,0,0,0,0,0,0,33,0,11735,0,0,849,0,0,0,0,0,0,0,6,6,0,29,0,0,0,0,0,534485,0,0,1,0,1,0,21,0,2,0,0,19476,0,0,31,0,5063,0,0,0,62,0,0
"MNE",0,0,0,0,0,0,0,0,2413,2392,0,0,1,0,0,0,4,0,0,1122,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8768,0,414,0,0,0,0,0,0,0,0,0,0,0,187,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,65,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,13247,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
"MNG",1,0,0,2,10,3,0,1,292,1532,0,0,65,0,0,1,46,1,0,0,384,2,2,26,1,1,0,2,0,558,631,0,5,597,0,0,0,0,3,0,0,21,0,0,9,446,1499,0,39,7,0,6,15,0,0,395,94,0,124,0,424,0,0,644,39,0,1,0,0,0,0,129,0,0,1,0,1,808,7,0,0,1306,0,8,574,0,0,16,13,94,3,6,259,188,0,4,15,0,2911,4,1,5,3,0,1,0,0,84,1,279,82,0,177,0,0,236,6,0,2,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,127,29,0,71,0,3,5,1,54,0,242,72,17,13,1,0,0,0,0,0,35739,0,0,0,0,156,0,0,0,0,1,0,0,1,77,1,70,0,0,0,0,0,18,2,1,0,0,3,0,303,0,1,44,2,2095,7,0,6,0,14,0,0,0,25,0,0
