"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"MNE",0,0,0,166,0,1,1,0,271,6204,0,0,23,0,0,0,21,0,0,3014,6,0,0,7,0,0,0,0,0,421,466,0,1,0,0,0,0,0,0,0,0,0,0,0,8,113,3089,0,103,0,0,0,0,0,0,27,1,0,7,0,488,0,0,209,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,2341,0,792,0,0,1,0,0,0,0,882,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,0,0,1990,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,162,0,22,0,0,0,0,0,0,23,0,0,15,0,0,0,0,0,163,242,0,0,0,0,0,0,0,0,0,9316,0,0,0,49,1110,617,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,47,0,543,2,0,24,0,0,0,0,0,94,0,0
"MNG",0,0,0,0,0,0,0,0,898,368,0,0,298,0,0,0,35,0,0,0,68,0,0,0,0,0,0,0,0,408,319,0,0,967,0,0,0,0,0,0,0,2,0,0,0,608,22,0,8,0,0,0,1,0,0,48,16,0,12,0,180,0,0,154,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,115,0,9,36,0,0,2,0,86,0,0,42,24,0,0,0,0,4221,0,0,0,0,0,0,0,0,8,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,44,0,0,0,2,0,0,14,0,41,0,59,0,0,0,0,0,0,0,8462,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1533,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,9,0,80,2,0,0,0,24,0,0,0,0,0,0
"MOZ",0,0,6869,0,2,2,0,0,349,27,0,166,176,0,0,0,14,0,0,0,0,0,1,520,0,0,0,99,0,3244,511,1,41,0,1,1,672,43,0,0,653,1,0,0,3,9,18,0,65,0,0,0,2,212,0,214,1,0,28,0,443,0,5,1814,0,0,12,0,0,1,0,13,0,0,0,0,0,0,0,0,0,6,0,268,9,0,0,9,1,750,0,0,0,0,2405,0,0,0,0,1,0,0,0,0,0,0,821,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12286,0,0,73,0,0,532,0,169,68,0,10,0,158,0,0,0,0,6,0,0,24013,0,0,0,0,0,0,56,6,1,0,0,0,0,2,0,0,0,2,23,0,0,2,70,1187,1487,0,0,0,0,0,0,0,0,0,0,0,2068,8,0,0,303,0,0,9,0,0,0,0,0,165445,1089,19587
"MRT",0,0,17,0,12,16,2,0,113,64,0,9,2696,122,99,0,6,0,1,0,4,0,5,63,0,0,0,0,0,1317,355,0,10,47,6205,171,23,3218,1,0,139,0,0,0,2,19,369,0,40,1,329,3,123,0,760,7026,3,0,53,0,23588,0,1874,329,0,102,581,0,2859,897,4,40,0,1,3,0,0,7,1,0,0,12,1,1,7,0,368,2,48,7239,0,198,9,24,3,0,0,0,53,67,0,126,30,275,0,0,0,0,7,0,2,1616,0,0,0,4,0,5614,2,0,0,1,2,0,0,0,0,0,0,3,0,47,186,7,337,96,0,4,14,0,1,1,0,0,6,0,1,533,1,40,0,20,0,11,52,8,70,0,20186,1,0,87,0,0,0,5,0,2,1,1,145,0,0,57,32,221,0,0,0,0,0,0,602,42,0,8,22,10,3068,1,0,1,1,0,0,0,0,337,13,0
"MTQ",0,0,0,0,2,18,0,26,348,93,0,0,800,0,0,0,51,15,10,0,0,0,5,274,3,0,0,0,1,2745,1617,5,277,25,0,1,0,50,5,2,2,3,0,26,5,56,1261,0,68,673,18,23,2,1,4,31,17,0,27,0,6663,0,154,523,1,1,2,4507,0,0,220,9,0,8,814,0,6,8,3,6,255,40,0,0,3,0,5,4,207,907,0,11,104,0,0,0,0,0,23,56,0,23,0,1,485,0,0,2,472,0,1,305,0,82,3,36,0,9,10,0,4,1,0,0,0,12,0,0,33,3,239,0,0,0,150,73,0,35,38,0,6,0,0,0,137,0,0,921,0,0,2,0,2320,177,47,0,1,0,1,0,0,0,0,0,22,0,0,0,41,0,76,0,2,20,5,0,0,0,0,0,0,1,92,83,0,0,0,10,827,0,0,21,195,1,4,0,0,180,1,0
"MUS",0,0,0,0,8,0,0,0,3164,35,0,0,580,0,0,679,3,1,0,0,0,0,0,0,0,0,0,19,0,4671,601,0,2,309,0,0,0,0,0,0,0,0,0,0,1,15,16,0,26,0,0,0,0,0,0,31,3,0,18,0,8445,0,0,9182,0,0,11,0,0,0,0,4,0,0,0,0,0,3,0,0,0,19,0,869,352,0,0,1,0,2129,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,92,0,0,19,2,0,0,0,257,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,17,0,0,0,0,51,33,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,2,3604,0,40,0,9,0,0,1,0,0,0,0,0,0,0,0,0,5,32,0,147,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,11,0,0,0,0,0,0,0,0,5570,0,0
"MWI",0,0,47,0,17,0,0,0,1240,37,0,658,80,0,0,0,5,4,1,0,0,0,3,35,0,0,0,178,0,19470,137,5,9,2,0,0,301,181,0,0,0,0,0,0,23,9,101,0,59,0,0,1,4,287,0,59,1,4,60,0,96,0,2,8200,0,0,25,0,0,0,0,13,0,0,0,0,0,2,0,1,0,4,2,328,46,0,0,3,35,166,0,0,3,0,5,0,0,0,9,22,0,0,0,0,0,0,22,1,2,1,0,0,0,0,1,1,0,1,5,0,0,0,28142,0,0,3,0,0,0,189,0,0,0,0,164,71,0,209,43,0,1,0,0,2,5,0,0,1420,0,0,0,19,0,3,39,568,30,0,0,2,0,2,0,7,0,4,1,0,3,2,47,4,1,0,0,0,0,0,0,0,0,0,0,2,1774,14,0,0,671,0,0,0,0,0,0,0,4,65171,11808,15485
"MYS",0,123,0,0,625,2,0,0,70965,394,0,0,472,0,0,66123,8,55,0,0,0,0,6,395,0,12230,1,0,0,14493,1618,2,70,4978,0,0,0,0,0,0,0,2,0,1,33,308,4299,1,698,10,486,27,458,0,0,367,14,5,430,1,1611,0,0,42075,0,0,2,0,0,0,0,40,0,2,0,2,0,7399,2,1,2,71,134448,21519,1585,6,115,30,4,587,0,72,8639,23,5,0,1702,0,1953,241,27,4,0,2149,5,864,0,0,22,7,30,0,0,0,129,42,0,2,54,28764,0,9,0,0,0,40,0,0,0,1,1,0,0,0,2015,749,22882,8948,132,4465,20,10,5405,237,27,0,123,43,0,0,0,336,0,2,1409,0,1823,0,0,417385,24,0,0,127,1,0,0,2,5,7,1085,0,2,1,0,0,4301,1,0,9,0,0,0,129,0,0,5,0,40514,0,0,10,0,10973,1,0,3,1097,1,0
"MYT",0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,6076,0,0,0,0,0,0,6,0,0,0,0,0,6,2,0,4,0,0,0,0,1495,0,0,5,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,1,0,792,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0
"NAM",0,4,4757,0,1,6,8,36,413,147,0,38,49,15,6,3,9,5,6,0,8,0,0,78,0,0,0,141,0,808,131,0,10,361,3,11,379,118,0,0,0,0,74,0,1,26,1554,0,28,0,56,1,42,0,0,64,2,23,43,0,105,0,1,649,0,15,28,0,7,0,0,3,0,0,0,0,0,1,0,1,0,15,10,71,12,4,0,4,14,184,0,0,14,37,109,0,0,0,4,0,0,8,0,4,0,0,13,0,8,0,0,0,1,0,0,1,0,1,1,0,0,0,34,0,0,11,40,0,0,0,0,0,95,0,110,17,0,9,0,18,0,0,25,0,21,0,12,79,0,0,0,0,0,10,269,35,1,20,3,0,0,17,0,9,0,1,0,0,5,3,58,19,5,0,0,0,8,0,0,0,0,0,0,9,148,37,68,1,181,4,0,1,7,0,0,0,0,66517,522,1088
"NCL",0,0,0,0,4,2,0,0,374,5,0,0,41,0,0,1,12,0,0,0,0,0,0,3,0,0,0,0,1,280,29,0,6,21,0,0,0,1,1,0,0,0,0,0,1,6,62,0,4,0,98,1,0,0,0,37,0,0,2,1,4768,0,1,74,0,0,9,4,0,0,1,2,0,0,2,0,0,10,0,0,0,1,146,0,2,0,0,0,19,229,0,2,33,0,0,0,81,0,17,4,78,0,0,0,0,0,0,0,5,0,1,91,1,1,0,1,0,0,3,0,0,0,0,0,3,0,0,9,1,0,0,0,0,0,17,3,0,23,9,0,0,0,0,134,3,0,0,9,0,0,288,2,9,12,4,0,76,0,1,5,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,114,0,0,0,0,0,106,1,0,0,2,2,290,0,0,0,0,91,2354,0,0,11,0,0
"NER",0,0,0,0,2,0,0,0,27,25,0,0,1404,27773,4429,0,1,0,0,0,0,0,0,10,0,0,0,0,0,11947,164,0,20,0,11915,4044,1,91,0,0,0,0,0,0,5,2,694,0,13,0,71,0,26,0,0,156,0,1,17,0,3701,0,418,177,0,3772,45,0,5,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,3,848,0,0,1,0,0,0,0,0,0,0,0,0,105,138,0,0,0,0,0,0,0,3,0,0,0,0,0,8189,30,0,0,0,0,52,0,0,0,0,0,1,0,0,49273,0,133,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,10,72,383,0,0,19,0,0,0,59,0,0,0,0,41,0,0,0,1885,30316,0,17,0,0,0,0,3,0,0,0,0,0,99,0,0,0,0,0,0,0,1,31,0,0
"NGA",0,0,0,0,4508,14,0,24,5878,5281,0,0,3579,62362,767,0,117,1120,93,0,0,26,6,738,0,0,0,132,3,1610,2407,0,34,0,6290,61370,0,112,21,0,380,1,0,0,167,475,14494,0,931,12,0,4,122,0,1,7717,153,0,2009,0,3291,0,13423,78793,0,54415,89,0,10,1,600,1244,0,0,0,0,0,0,0,14,0,1099,0,172,7802,0,0,42,0,39553,0,4,1273,0,0,0,0,0,842,3152,0,0,3780,728,37,0,0,2,0,9,0,0,0,0,0,60,0,14159,337,0,0,0,2033,98,0,0,0,0,0,490,0,82255,0,8,3709,1328,0,0,0,0,18,0,59,0,200,0,0,166,0,0,0,3139,0,189,672,0,0,3376,156,0,0,1194,0,0,0,589,0,0,83,42,3187,0,77,0,4553,26905,0,0,0,0,0,180,336,804,0,0,0,0,166230,0,0,28,0,0,0,0,0,17555,271,0
"NIC",36,8,0,0,0,50,1,10,257,112,0,0,149,0,0,0,22,0,15,0,5,56,45,202,0,0,0,0,0,231,321,0,338,20,0,0,5,0,231,0,0,68527,131,0,4,12,770,0,87,115,14,198,0,0,0,11414,2,10,57,0,281,0,0,167,0,0,32,0,0,0,0,46,0,4455,0,0,0,1,6366,0,3,9,0,3,5,1,0,4,3,721,36,17,10,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,239,89,0,1,0,0,5032,40,0,0,1,72,0,5,0,0,0,0,1,4,130,0,0,0,17,0,0,0,2568,4,0,0,0,0,1,1,360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,6,97733,1,0,254,6,0,0,0,4,102,0,0
"NLD",1295,3260,2274,83,467,400,75,14,11272,11406,88,278,29982,30,34,128,2318,43,24,69,67,0,163,2856,10,88,16,75,10,81571,7372,9,991,6529,113,200,532,131,1515,0,1150,147,136,7549,206,1534,69727,28,2529,974,485,484,1544,110,0,8780,240,1079,805,6,11223,0,20,21848,33,1462,219,89,49,24,37,1674,4,127,917,1,317,190,93,297,152,5449,16945,1970,1082,3240,12141,92,1938,7761,74,547,1017,301,325,16,77,0,794,227,16,771,215,296,16,961,11,278,2233,202,2,18704,15,22,4,645,553,18,354,73,61,61,91,25,2,39,30,429,0,154,3,29,662,71,0,3000,93,3111,576,1485,156,394,1220,323,7554,11,4,3813,21,104,1,101,5,1890,7155,119,396,482,86,348,0,509,39,2026,6163,10,18,19177,451,1623,4443,8,8,779,17,126,1448,33,9,0,0,52,523,27101,138,119,345,97,18010,268,10,509,67,1388,0,2,96,16000,134,113
"NOR",0,935,56,39,64,118,47,0,925,547,52,91,369,13,3,1582,360,6,5,1050,230,0,64,616,2,4,17,45,0,737,796,2,968,1138,28,57,86,178,555,0,37,40,83,1,62,275,6237,19,7266,71,143,129,113,490,1,3157,369,704,1265,4,1799,0,91,6212,25,168,16,1,90,2,0,204,0,49,1,1,7,130,12,438,4,593,148,950,161,1611,5224,732,124,798,13,316,282,668,219,23,37,0,857,38,9,305,90,101,0,858,0,1443,77,493,8,558,40,59,1,124,222,5,40,255,45,13,17,2,0,20,141,69,0,24,0,3,106,16,1459,0,51,74,14,2040,25,121,1549,0,6249,4,6,232,15,200,0,18,4,639,3035,54,115,142,16,68,0,53,15,1845,440,3,0,4,551,72,10610,0,0,228,7,11,1580,16,10,0,0,32,103,2100,75,73,954,27,6938,80,0,93,0,1482,0,0,67,992,106,19
"NPL",7,281,0,0,35209,7,0,3,74809,1117,0,0,4867,0,0,25309,45,7122,17,0,3,22,8,131,10,3569,30473,0,0,44888,1939,0,102,4464,0,0,0,1,3,0,0,9,0,17,124,363,5716,0,3265,32,0,15,0,2,0,3340,90,0,3916,10,2642,0,1,48501,22,15,32,0,0,0,0,191,0,2,3,0,3,9632,3,2,1,147,149,479598,278,0,8,99,405,7490,15,199,1801,10,0,1,32,0,11951,49401,42,29,4,5,5,322,4,0,42,27,314,0,0,51,722,110,0,0,17,2,0,44,28,0,0,239,0,491551,0,17,0,0,0,0,2764,2645,0,3496,40783,371,132,138,96,22,75,1,58,838,0,0,0,203941,0,18,768,0,371639,0,0,1751,0,31,0,0,8,0,0,25,11,25,1614,0,353,0,0,0,9028,21,0,0,2,9,0,9,0,0,207,0,198339,0,0,0,0,2058,0,0,0,891,113,0
"NZL",1,243,1,0,57,157,16,5,107591,361,0,0,98,0,0,174,38,5,8,1,72,0,12,431,1,25,2,5,0,22465,944,32,360,10478,0,0,0,0,97,0,0,3,0,2,47,267,3146,6,435,1,3,37,171,0,0,505,13,173,78,4232,933,1,0,45340,0,1,17,1,0,0,0,100,0,0,0,1,0,1093,0,216,0,233,578,6288,1157,366,1867,11,24,598,3,16,1897,391,160,1,673,83,3949,19,1,4,0,8,1,832,0,3,18,3,7,1,1,0,12,23,0,0,38,159,4,0,9,0,0,1,5,1759,0,13,12,0,0,0,3209,207,71,0,15,317,13,11,2976,5600,285,2,1,35,1,0,11,16,1,249,1473,0,199,0,0,1004,5,0,0,150,106,0,0,1,45,6,415,5,0,5,0,0,1018,39,0,6,1632,1,0,187,1,2,546,1,11234,22,0,6,0,636,88,4217,51,7780,193,660
"OMN",0,26,0,0,1108,0,0,0,922,23,0,0,27,0,0,12682,4,90,0,0,0,0,0,14,0,1,2,0,1,3790,75,1,8,4,0,0,0,0,0,0,0,1,0,0,37,0,21,0,26,0,1,0,4559,0,0,56,0,1,11,0,239,0,0,2379,0,0,0,0,0,0,0,8,0,0,0,1,0,7,0,0,0,15,3563,64433,24,4,712,0,4,85,0,1435,12,0,0,0,0,0,5,188,0,94,0,452,0,1263,0,0,0,0,1,0,0,0,6,0,0,2,0,2,0,0,0,0,0,2,0,67,0,0,0,0,0,0,476,42,19,9,0,12055,0,0,2228,0,1,0,0,1,0,6620,0,134,0,0,46,0,531,904,0,28,0,0,0,0,0,15,0,0,0,0,52,0,0,5,9,0,1,24,0,0,0,0,0,15,0,2,1,0,293,0,0,0,0,1,0,0,1,37,0,0
"PAK",0,613289,0,0,110804,1,0,0,43379,3405,51,0,10333,0,0,7,168,9268,1,0,118,1,6,107,1,97,9,45,0,12852,8313,0,171,1333,0,0,0,0,14,0,0,1,0,1,155,439,31884,0,6878,20,0,49,58,0,0,8649,72,0,2873,249,8162,0,0,131389,49,15,13,0,0,0,0,6424,0,10,0,0,0,1643,0,0,0,670,1528,364519,1346,21789,462,22,269,40451,1,498,4791,0,0,0,5,0,3152,62080,0,208,0,279,0,163,59,41,0,12,0,0,0,2,255,34,0,3,117,633,0,10,242,0,0,72,0,32988,0,48,0,0,0,0,6502,8810,185,1167,82795,0,30,11,73,1,74,0,53,724,0,0,0,29113,0,234,2039,0,279569,0,0,20665,0,14,0,0,0,0,0,0,180,27,14614,0,17,9,0,0,382,2544,2,31,0,0,0,2381,67,97,2531,0,130485,0,0,2,0,144,0,0,0,6861,6,0
"PAN",2,0,0,0,3,284,4,0,99,37,0,0,84,0,0,4,10,0,16,0,12,9,66,399,3,0,0,0,0,599,177,0,681,2011,0,0,0,0,5760,0,0,2234,288,3,5,36,373,0,47,930,0,603,8,0,0,998,0,0,12,0,239,0,0,404,6,0,0,0,0,0,0,57,2,282,0,0,3,28,354,9,57,18,14,437,11,9,1,1,120,623,65,69,45,63,0,0,0,0,44,1,0,71,0,4,1,0,0,4,1,0,1,8,0,0,0,666,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,1187,152,26,0,7,1,9,0,385,153,0,28,404,0,38,12,12,0,1,0,20,285,0,9,0,0,5,0,0,348,0,3,0,0,0,5,0,98,0,0,30,0,0,15,0,0,0,0,10,0,30,0,0,117,91,24383,4,0,1132,1,6,0,0,0,47,0,0
"PER",643,5,6,0,3,99133,6,1,6770,1312,0,0,2431,0,0,1,67,0,210,0,29,4,7096,12586,1,0,0,0,0,1345,6764,0,80096,9251,0,0,0,0,3649,0,2,1774,141,76,24,269,13005,0,835,865,3,9810,3,0,0,83071,34,0,447,0,7748,0,1,4817,17,0,10,0,0,0,6,166,0,359,323,0,1,5,351,63,247,162,8,58,84,8,12,49,1599,80833,0,37,24850,153,0,1,0,0,238,6,0,37,0,0,1,0,0,2,128,6,1,11,11,0,2,1803,0,0,45,0,2,3,0,0,0,0,0,9,0,2,1,0,0,115,2554,1095,0,45,5,10,2678,0,87,35,108,408,344,328,92,76,0,5,8,191,722,0,16,0,0,2,0,0,136,0,38,0,0,7,83,52,4539,0,0,0,0,0,3,0,0,0,0,0,2,45,0,0,174,315,281366,7,2,17245,1,1,0,0,0,433,1,0
"PHL",285,187,21,12,80470,36,18,4,82922,5478,3,0,3750,0,0,21,78,9314,402,0,5,7,23,440,1,1616,2,0,0,5062,5006,1,283,27809,0,0,4,61,48,0,14,32,0,3,2322,353,20613,0,4204,21,62,151,124,0,0,11684,55,0,2015,0,5067,15,4,33482,1,11,22,0,0,0,2,2066,0,46,2,3573,3,29600,18,23,4,203,1275,1286,2888,85,33,492,148,57101,1,736,79712,572,6,9,24,0,17474,52075,47,331,0,518,8,18,0,2,109,93,14017,6,4,2,601,200,1,0,325,48,1,97,0,0,0,2,0,48719,0,73,2,0,21,0,4169,9082,5,15423,14926,72,514,67,0,2030,92,37,1746,265,0,52,0,63085,17,60,417,0,122852,7,0,3190,13,0,7,0,14,0,0,19,38,66,4529,0,242,7,0,0,347,3,0,52,0,65,76,283,0,0,30,9,523863,4,0,21,27,88,1,0,0,1312,2,0
"PNG",0,0,0,0,0,0,0,0,57,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63687,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,110,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,1,0,0,0,0,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,116,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,0,7,0,0
"POL",0,14,7,12,17,805,450,0,6189,12685,78,0,15666,0,0,12,617,1,4,272,11453,0,29,664,0,0,0,0,1,3925,10866,5,247,142,0,5,0,12,43,0,0,37,29,0,122,4651,305496,0,6232,8,70,65,86,2,0,7705,354,5,1318,0,14283,0,1,150564,136,9,5,3,0,0,0,2164,0,1,1,0,2,3,1,202,1,977,15,95,14304,28,106,1366,7238,18266,0,85,519,7515,6,697,3,0,19,15,0,86,0,92,0,8,0,5415,728,402,0,38,140,1,1,104,44,3,97,0,25,46,3,0,2,0,0,5,1,21,2,0,38,0,25022,24837,4,258,1,25,31,30,33,1,0,3,0,253,94,1,1,5,6,416,76280,0,24,12,8,1,0,0,0,0,234,0,0,0,1969,128,13452,0,0,61,0,0,12,26,22,0,0,0,50,612,6,5,33855,345,48147,664,0,102,0,309,0,0,13,3914,6,9
"PRI",15,0,0,5,2,234,0,45,590,112,0,0,94,0,0,4,45,0,60,0,1,38,34,43,5,0,0,0,0,154059,345,0,516,298,0,0,0,1,664,0,2,102,1528,34,14,83,1128,0,82,7559,5,501,5,0,0,1151,9,0,36,0,315,0,4,90,1,2,3,1,0,0,3,35,1,180,0,305,12,42,175,5,566,51,12,6,3,0,0,8,312,646,12,54,251,0,0,0,0,0,435,3,1,7,0,1,5,0,0,0,13,0,4,13,0,0,1,562,0,0,17,0,2,9,0,0,0,0,0,0,0,4,0,0,0,30,199,89,0,94,0,0,377,87,23,29,59,0,6,65,0,66,0,6,0,46,75,0,1,0,0,12,0,0,152,0,4,0,0,1,24,6,112,0,0,0,0,0,3,2,0,0,0,18,4,29,0,0,33,21,231054,0,1,292,1928,17,0,0,0,44,4,0
"PRK",0,0,0,0,2,2,0,0,53,859,0,0,64,0,0,14,6,0,0,0,33,0,1,353,0,0,0,0,0,524,46,0,6,3170,0,0,0,0,27,0,0,4,0,0,6,2,821,0,105,0,0,149,9,0,0,22,1,0,2,0,14,0,47,2497,0,0,856,0,0,0,0,4,0,0,0,0,0,21,27,0,0,0,146,37,16,0,0,0,0,40,0,12,33,31431,0,618,5,0,577,1,0,0,0,0,0,13,0,0,0,2,1,0,0,0,0,1544,0,185,0,0,0,266,0,0,0,0,0,18,0,18,0,0,0,0,68,5,0,1,0,18,0,53,955,0,0,0,0,23,0,0,0,1,0,0,5468,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,57,53,0,0,0,0,0,4,0,12,8,0,143,0,0,5,0,329,0,0,0,89,0,0
"PRT",17,0,17003,4,8,606,23,0,2080,414,10,1,6331,3,0,119,662,1,3,3,267,0,40,38442,0,0,0,35,2,301975,52012,1361,163,1088,19,8,271,219,77,0,4977,9,155,132,14,201,19247,0,416,19,24,112,47,1,2,12890,104,3,232,0,74543,0,113,14261,105,18,299,49,30,2375,196,80,0,9,5,0,0,64,0,16,1,237,28,742,381,20,5,63,82,1415,2,8,99,561,8,6,0,0,15,3,0,7,4,5,0,11,0,45,22851,36,327,188,2554,4,0,119,23,12,27,0,7,0,6942,4,6,0,53,6,2,72,7,0,23,0,2734,1226,30,18,2,185,38,35,51,0,147,4,8,0,10,0,3,2,18,3096,5637,1,5,0,197,15,0,8,8,0,15,0,1568,1,68,25,675,51,0,2,0,8,76,2,2,144,0,0,15,109,9,2,5582,206,18938,153,0,7063,0,5,0,0,0,5418,23,105
"PRY",0,0,0,0,0,139285,0,0,442,148,0,0,268,0,0,1,7,0,2,0,2,1,1168,24394,0,0,0,0,0,2478,722,0,1602,470,0,0,0,0,50,0,2,12,0,0,2,27,2670,0,50,9,0,109,0,0,0,7121,4,0,32,0,594,0,1,541,0,0,0,0,0,0,1,16,0,25,100,0,13,4,20,1,1,45,0,0,5,0,0,3,43,1669,0,0,394,12,0,0,0,0,454,0,0,0,0,0,0,0,0,0,9,2,1,1,2,0,1,337,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,164,101,0,33,0,0,45,59,0,3,114,0,15,1036,0,0,0,0,5,29,63,0,0,0,0,0,0,0,2,0,0,0,0,73,4,2,107,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1156,6515,2,0,26,1,1,0,0,0,169,0,0
"PSE",0,0,0,0,3993,1,1,0,236,23,0,0,162,0,0,37,19,1048,0,0,1,0,1,6,0,0,0,0,0,18701,22,0,119,0,0,0,0,0,1,0,0,0,0,0,801,8,38,0,8,1,1855,6,7575,0,0,8,3,0,13,0,84,0,0,73,0,0,0,0,0,0,0,66,0,3,0,0,0,0,19,3,0,8,13,19,5,0,818,0,6692,1950,0,294282,0,0,0,0,0,0,0,1912,0,33949,0,14529,0,5,0,0,0,0,0,0,1,0,0,6,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,201,0,0,898,0,11,1,2,0,1,1,0,0,0,0,0,1913,0,19,83,0,2330,0,0,0,0,0,3,0,5,0,0,0,8,0,739,0,0,72442,0,0,1,0,0,0,0,0,104,127,0,0,202,0,3477,0,0,27,0,0,0,0,362,26,0,0
"PYF",0,0,0,0,1,7,0,0,526,44,0,0,301,0,0,0,21,6,1,0,0,0,2,36,0,0,0,0,1,833,635,2,48,94,0,0,0,19,2,1,1,0,0,0,3,24,677,0,27,26,103,11,0,0,2,26,7,0,12,3,3167,0,58,250,0,0,8,3,0,0,83,8,0,2,11,0,0,13,2,3,2,17,2,5,2,0,0,2,84,428,0,1,57,0,0,0,0,0,25,22,0,0,0,0,0,0,0,1,178,0,3,119,0,31,1,14,0,69,5,0,2,1,0,0,2,4,0,0,13,1,720,0,0,0,58,29,0,32,15,0,4,1,0,10,52,0,1,349,0,1,0,0,834,72,33,0,2,0,1,1,0,0,0,0,9,0,0,0,17,0,30,0,1,0,2,0,0,0,0,0,0,0,38,13,0,0,1,4,373,1,0,0,1,1,156,0,0,80,0,0
