"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"MNE",0,0,0,0,0,0,0,0,241,11786,0,0,1,0,0,0,20,0,0,2794,0,0,2,28,0,0,0,0,0,1289,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9994,0,10,0,0,0,0,0,0,156,0,0,1,0,741,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4957,0,28,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388,0,0,0,0,0,0,0,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,15,0,0,35,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,31094,0,0,0,23,3188,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
"MNG",0,0,0,0,0,0,0,0,401,185,0,0,248,0,0,0,18,0,0,0,68,0,0,0,0,0,0,0,0,383,96,0,1,502,0,0,0,0,0,0,0,2,0,0,0,3761,18,0,21,0,0,0,2,0,0,247,18,0,29,0,515,0,0,125,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,274,0,5,38,0,0,8,1,49,0,0,26,78,0,0,0,0,7699,0,0,0,0,0,0,0,0,18,0,19,0,0,17,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,46,0,0,0,1,0,0,8,0,153,0,30,0,0,0,0,0,0,0,9986,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,627,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,21,0,53,3,0,0,0,10,0,0,0,0,0,0
"MOZ",0,0,10546,0,1,1,0,0,183,10,0,94,82,0,0,0,7,0,0,0,0,0,1,284,0,0,0,112,0,208,269,1,17,0,0,1,615,60,0,0,486,0,0,0,4,5,5,0,35,0,0,0,2,105,0,299,1,0,23,0,216,0,0,883,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,4,0,197,8,0,0,4,1,177,0,0,0,0,1894,0,0,0,0,0,0,0,0,0,0,0,707,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,11432,0,0,66,0,0,405,0,116,30,0,8,0,111,0,0,0,0,11,0,0,8505,0,0,0,0,0,0,47,4,1,0,0,0,0,0,0,0,0,2,20,0,0,1,75,1290,1080,0,0,0,0,0,0,0,0,0,0,0,3352,7,0,0,90,0,0,7,0,0,0,0,0,186420,782,19946
"MRT",0,0,0,0,26,9,0,0,18,7,0,0,339,58,5,0,0,1,0,0,0,0,3,26,0,0,0,0,0,122,29,0,1,20,1398,45,9,579,1,0,1,0,0,0,1,1,18,0,7,0,196,1,57,0,85,2313,1,0,3,0,3270,0,37,42,0,45,478,0,417,203,1,24,0,0,0,0,0,0,0,0,0,2,0,0,3,0,46,0,8,174,0,63,0,2,0,0,0,0,9,4,0,16,2,61,0,0,0,0,1,0,0,252,0,0,0,6,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,51,5,0,1,0,0,0,0,1,0,2,0,0,23,0,11,0,5,0,1,46,0,34,0,9792,0,0,27,0,0,0,1,0,0,0,0,12,0,0,18,4,38,0,0,0,0,0,0,99,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,0,0
"MTQ",1,0,0,0,148,17,0,9,203,38,0,0,952,0,0,0,5,11,16,1,0,0,10,229,3,0,0,0,1,633,778,16,46,20,0,0,0,95,12,0,1,8,0,45,12,24,561,0,35,162,12,12,8,0,1,1122,4,0,26,0,6105,0,59,1052,0,1,0,3166,0,0,114,1,0,4,1887,0,0,4,1,15,222,28,0,0,81,0,0,4,419,934,0,12,19,0,0,0,0,0,8,13,0,0,0,1,804,2,0,4,196,4,0,249,0,25,0,59,0,2,4,0,7,1,0,0,0,6,0,0,1,5,21,0,0,0,93,34,0,24,4,0,6,0,16,0,166,0,0,236,3,0,2,15,57,22,40,0,1,0,1,1,0,0,1,0,1,0,0,0,18,7,45,0,1,18,0,0,0,0,0,0,0,1,49,57,0,0,0,0,772,0,0,19,4,0,0,0,0,81,0,0
"MUS",0,0,0,0,5,3,0,0,8486,29,0,0,480,0,0,314,1,0,0,0,0,1,0,8,0,0,0,27,0,4883,835,0,3,590,0,0,0,0,1,0,0,0,0,0,7,25,41,0,41,0,0,1,0,0,0,166,2,0,23,0,6479,0,0,8572,0,0,0,0,0,0,0,5,0,0,0,0,0,184,0,0,0,22,0,633,1564,0,0,2,1,1112,0,7,86,2,0,0,0,0,176,1,3,0,0,0,0,48,0,0,7,0,24,0,0,150,0,3,0,2,0,0,0,4,2,0,0,0,0,6,0,53,0,0,0,0,83,44,0,19,1,10,3,0,0,0,5,0,6,5,0,0,0,1,500,1,56,0,4,0,0,83,0,0,0,0,0,0,0,1,0,4,60,0,64,0,0,0,2,0,0,0,0,0,0,1,19,0,3,0,406,0,0,1,0,0,0,0,0,4165,1,0
"MWI",0,0,84,0,4,0,0,0,804,14,0,429,39,0,0,0,2,0,0,0,0,0,3,51,0,0,0,425,0,241,70,1,3,0,0,0,378,175,0,0,0,0,0,0,45,11,78,0,38,0,0,1,8,83,0,96,1,1,22,0,42,0,2,6422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,280,69,0,0,2,50,114,0,1,0,0,7,0,0,0,8,0,0,0,0,0,0,1,24,2,1,1,0,0,0,0,0,1,0,9,1,0,0,0,34767,0,0,1,0,0,0,284,0,0,0,0,95,60,0,59,0,0,0,0,0,1,20,0,0,259,0,0,0,1,0,0,32,472,0,0,0,0,0,0,0,7,0,70,0,0,1,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,1788,8,0,0,39,0,0,0,0,0,0,0,3,45577,10883,16679
"MYS",11,28,0,0,6885,29,0,0,54227,308,0,0,385,0,0,40681,7,508,18,0,0,6,7,239,0,5963,1,20,0,13560,1100,4,44,5147,0,0,0,3,8,0,0,3,0,4,176,339,3113,1,486,2,130,19,769,0,0,1700,6,3,359,2,1119,0,1,24404,0,0,0,0,0,0,0,67,0,3,0,3,3,5509,1,4,1,98,90962,15493,2055,3,45,42,11,1810,0,511,5873,12,3,2,840,0,3174,1007,34,3,0,1017,4,830,0,4,10,3,519,0,0,4,33,50,0,143,21,9814,0,49,0,0,0,17,0,0,0,18,1,0,0,0,1449,546,11545,6092,231,1986,56,4,11232,122,78,1,162,75,2,0,0,1705,0,14,1580,0,1420,0,0,341681,6,1,1,77,1,0,0,11,5,15,792,0,7,2,0,1,2142,0,0,11,0,9,0,91,0,0,34,0,39193,0,0,18,0,7849,0,0,1,704,5,0
"MYT",0,0,0,0,2,0,0,0,4,1,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,48,29,0,2,0,0,0,0,1,0,5791,0,0,0,0,0,1,26,0,1,0,0,0,18,2,0,17,0,0,0,0,2191,0,1,22,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,0,0,3,0,895,0,1,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1423,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0
"NAM",0,3,8045,0,1,5,7,31,177,78,0,24,27,12,5,3,3,4,5,0,0,0,0,101,0,0,0,174,0,99,75,0,5,284,3,10,386,134,0,0,0,0,59,0,1,23,907,0,18,0,42,0,43,0,0,56,1,23,33,0,84,0,1,393,0,14,4,0,7,0,0,3,0,0,0,0,0,1,0,1,0,1,7,59,11,3,0,4,14,89,0,0,11,3,97,0,0,0,3,0,0,4,0,3,0,0,13,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,35,0,0,10,39,0,0,0,0,0,82,0,77,14,0,8,0,15,0,0,21,0,20,0,10,70,0,0,0,0,0,3,136,29,1,10,2,0,0,17,0,9,0,1,0,0,0,0,21,18,4,0,0,0,4,0,0,0,0,0,0,8,140,32,33,0,149,1,0,1,2,0,0,0,0,26946,500,1164
"NCL",0,0,0,0,4,1,0,0,582,2,0,0,23,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,71,18,0,9,14,0,0,0,1,1,0,0,0,0,0,1,1,29,0,1,0,88,0,0,0,0,66,0,0,1,1,4115,0,1,102,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,124,0,3,0,0,0,14,85,0,1,1,0,0,0,66,0,1,0,67,0,0,0,0,0,0,0,2,0,0,87,0,1,0,2,0,267,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,4,1,0,20,0,0,0,0,1,3,3,0,0,8,0,0,991,1,6,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,102,1,0,0,0,0,27,0,0,0,0,84,500,0,0,2,0,0
"NER",0,0,0,0,0,0,0,0,17,14,0,0,886,17248,3516,0,0,0,0,0,0,0,0,14,0,0,0,0,0,356,106,0,10,0,7939,1093,0,16,0,0,0,0,0,0,6,5,340,0,7,0,55,0,43,0,0,193,0,0,19,0,2100,0,36,177,0,1501,82,0,5,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,42,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,8806,32,0,0,0,0,38,0,0,0,0,0,0,0,0,20482,0,71,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,39,375,0,0,31,0,0,0,0,0,0,0,0,21,0,0,0,332,23401,0,14,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,22,0,0
"NGA",0,0,0,0,7737,6,0,19,3399,3588,0,0,2820,54158,854,0,46,633,80,0,0,20,8,1224,0,0,0,906,3,16459,1784,0,22,0,6076,12958,0,99,24,0,445,2,0,0,218,507,12606,0,737,3,0,21,314,0,0,23811,20,0,1328,0,3149,0,8469,100437,0,85092,124,0,11,1,475,1011,0,0,0,0,0,0,0,19,0,676,0,111,11996,0,0,43,0,23183,0,41,1014,0,0,0,0,0,674,542,0,0,6816,652,53,0,7,24,0,9,0,0,0,0,0,89,0,13847,234,0,0,0,2816,13,0,0,0,0,0,720,0,14736,0,7,3404,727,0,0,0,0,18,0,33,0,305,0,0,171,0,0,0,1591,0,6,694,0,0,1633,191,0,0,2982,0,0,0,5694,0,0,51,20,2255,0,67,0,2310,21748,0,0,0,0,0,317,335,133,0,0,0,0,109799,0,0,31,0,0,0,0,0,11667,315,0
"NIC",36,5,0,0,4,42,0,9,249,78,0,0,117,0,0,0,23,0,21,0,1,38,57,130,0,0,0,0,0,2676,275,0,218,15,0,0,7,0,318,0,0,99265,110,3,8,16,712,0,84,44,12,175,0,0,0,12327,2,12,70,0,265,0,0,137,0,0,0,0,0,0,0,73,0,3504,0,0,0,0,3962,1,3,13,0,3,11,1,0,3,5,526,36,4,5,8,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,190,67,0,1,0,0,4902,30,1,0,4,36,0,6,0,0,0,1,0,2,167,0,0,0,17,0,0,0,3080,5,0,2,0,0,0,3,305,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,4,77919,1,0,290,1,0,0,0,5,70,0,0
"NLD",1221,2925,6875,58,1320,400,64,12,12728,3866,137,132,49002,29,29,104,572,83,31,68,53,1,315,2511,11,88,5,344,9,30696,6575,28,802,5029,88,191,949,192,1621,0,1126,210,108,14194,472,7365,47809,27,2432,847,437,436,1531,44,0,21788,218,1131,1286,8,12758,0,29,21395,26,1529,247,85,41,23,39,1292,3,109,817,1,315,143,64,476,110,1878,16478,1349,2908,2707,4148,212,4735,5711,80,442,939,1557,289,27,59,0,682,236,11,373,351,275,15,984,15,240,1103,185,1,18635,18,19,1,509,65,46,101,24,148,59,173,43,2,37,31,424,0,368,2,39,533,65,0,3550,57,4153,123,1413,214,250,1198,154,5538,12,4,2952,22,15,1,273,3,1065,17623,146,288,377,88,385,0,2291,35,1806,5446,219,20,16174,221,174,4437,11,7,873,12,131,775,43,6,0,0,56,497,29502,131,99,231,71,17315,603,11,487,12,1267,0,1,80,12722,123,117
"NOR",0,464,61,23,40,97,27,0,907,409,27,34,398,1,2,1409,172,5,4,1143,101,0,90,553,2,3,2,164,0,970,870,2,894,704,19,37,21,80,562,0,25,38,54,1,101,246,3625,14,7067,50,102,113,90,124,0,4473,237,469,1813,3,1339,0,1,5654,15,152,8,0,86,1,0,144,0,44,0,0,6,92,9,428,3,578,85,673,118,1224,1802,771,211,677,11,117,202,90,166,10,20,0,731,26,5,169,96,78,0,831,0,815,49,204,6,488,24,52,0,105,197,5,29,35,12,6,14,1,0,17,7,46,0,35,0,2,63,13,947,0,29,55,6,1692,31,65,937,0,2032,3,4,174,13,47,0,10,1,211,2398,31,66,49,10,63,0,51,13,1547,147,2,0,2,252,63,10746,0,0,186,2,7,602,10,7,0,0,30,77,1948,65,56,206,18,5588,29,0,53,0,1277,0,0,37,618,31,19
"NPL",7,11,0,0,84544,10,0,1,43531,599,0,0,2512,0,0,12449,36,6337,13,0,2,17,8,112,4,2147,12090,127,0,19588,1086,0,45,3174,0,0,0,1,5,0,0,9,0,31,134,191,3921,0,1889,5,0,5,15,0,0,4145,35,0,1293,18,1604,0,0,35717,16,10,0,1,0,0,0,140,0,1,0,0,1,6058,0,3,0,82,112,320966,575,9,3,105,417,3839,11,743,529,3,0,1,7,0,7798,8973,10,16,13,18,6,439,5,0,17,20,88,0,0,18,14,27,0,5,2,2,0,18,48,0,0,161,15,239666,0,24,0,0,0,0,1919,1160,0,2162,6753,1092,73,3,313,7,100,0,29,631,1,0,0,79113,0,4,427,0,140879,0,0,3050,0,18,0,0,2,110,0,3,1,14,1150,0,250,0,0,0,1188,16,0,0,2,22,0,9,0,0,128,0,73982,0,0,5,0,1233,0,0,0,1235,59,0
"NZL",1,183,1,0,43,107,0,3,136718,267,0,0,216,0,0,145,12,4,6,1,13,0,24,517,1,24,2,7,0,2856,886,31,247,8498,0,0,0,1,64,0,0,4,0,2,70,378,2544,2,382,1,1,30,169,0,0,692,14,146,130,3787,774,1,0,42428,0,1,0,1,0,0,0,85,0,0,0,1,0,937,0,234,0,226,437,4501,1451,282,657,21,25,621,3,72,1535,96,241,1,477,84,3404,11,0,4,0,8,2,693,0,3,7,10,5,1,1,0,2,30,0,0,31,53,2,0,10,0,0,0,5,1735,0,29,15,0,0,0,2917,240,48,0,5,248,9,9,1790,2578,350,2,1,28,1,0,11,10,0,266,2008,0,89,0,0,1723,4,0,0,210,19,0,0,1,14,4,480,12,0,29,0,0,582,46,0,8,1486,1,0,78,1,17,322,0,9472,13,0,5,0,481,28,3840,102,7108,150,783
"OMN",0,3,0,0,2427,0,0,0,581,14,0,0,38,0,0,8565,5,128,0,0,1,0,1,46,0,1,1,1,1,668,46,4,6,2,0,0,0,0,1,0,0,1,0,4,69,11,25,0,10,0,1,1,3640,0,0,196,1,1,12,0,187,0,0,1378,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,2,0,13,2039,44391,114,3,375,1,17,59,0,2134,7,0,1,0,0,0,5,119,0,34,0,184,0,1146,0,5,2,2,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,1,0,44,0,2,0,0,0,0,167,24,16,24,0,8229,1,0,1238,3,51,0,0,11,0,2627,0,383,0,13,52,0,335,542,0,20,0,0,0,0,0,1,0,0,2,3,74,0,0,15,6,0,1,17,0,0,0,0,0,9,0,4,54,0,183,0,0,0,0,1,0,0,1,25,0,0
"PAK",0,134168,0,0,442447,1,0,0,19546,1891,1,0,4538,0,0,7,24,33254,0,0,36,0,7,153,0,98,9,218,0,62630,1932,0,149,1095,0,0,0,0,21,0,0,3,0,0,348,369,18896,0,4645,10,0,20,216,0,0,37995,41,0,1071,687,10670,0,0,241800,45,10,0,0,0,0,0,13606,0,11,0,0,0,1985,0,0,0,130,2330,392579,5124,22703,278,16,22,36360,0,4222,3364,0,0,0,5,0,3845,78345,0,143,0,445,0,365,124,46,0,24,0,0,0,0,115,79,0,2,88,490,0,10,713,0,0,113,1,17692,0,115,0,0,0,0,4167,6873,229,1219,32948,0,29,7,71,0,185,0,76,1076,0,0,0,102787,0,12,547,0,160232,0,0,59907,0,52,0,0,0,1,0,0,11,9,7409,0,12,43,0,0,223,150,2,14,0,0,0,513,76,76,19,0,122510,0,0,4,0,176,0,0,0,6415,1,0
"PAN",2,0,0,0,8,209,0,0,112,29,0,0,57,0,0,3,11,0,27,0,2,14,74,358,4,0,0,0,0,773,232,0,532,1610,0,0,0,0,5284,0,0,3429,230,8,12,37,390,0,39,813,0,564,7,0,0,2410,0,0,17,0,237,0,0,349,3,0,0,0,0,0,0,45,1,226,0,0,3,32,251,7,44,16,11,333,10,7,0,4,206,450,70,18,43,10,0,0,0,0,31,1,0,44,0,4,1,0,0,4,0,0,0,6,0,0,0,714,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,908,109,29,0,5,0,7,0,256,99,0,38,126,0,28,9,10,0,1,0,15,259,0,7,0,0,7,0,0,345,0,4,0,0,0,2,0,108,0,0,22,0,0,5,0,0,0,0,8,0,10,0,0,53,53,22817,2,0,733,1,3,0,0,0,39,0,0
"PER",939,0,25,0,131,157136,1,4,10353,1674,1,0,3657,0,0,1,80,7,350,0,16,13,11698,17949,0,0,0,9,0,26436,9976,13,123458,9682,0,0,0,13,6346,0,7,3175,158,263,132,502,17584,0,1156,947,3,11726,20,0,0,227004,57,0,790,1,10089,0,8,7333,22,1,8,0,0,0,64,248,1,456,328,1,9,31,330,169,303,351,63,35,645,9,3,112,4326,107143,4,53,45582,105,0,3,0,0,304,9,1,12,0,2,3,18,1,28,176,32,4,45,11,3,0,7834,1,78,33,0,27,8,3,0,0,2,0,43,0,39,2,0,0,189,3575,1411,0,239,2,12,3388,0,300,41,591,376,487,1132,402,9,0,30,1,275,1581,0,11,0,0,74,0,0,214,0,39,0,0,4,81,73,6703,1,1,8,0,0,3,2,2,0,0,19,8,169,0,0,205,204,394036,25,3,34124,0,14,0,0,0,690,3,0
"PHL",380,68,2719,43,261865,149,25,7,93920,5564,1,0,3281,2,0,106,136,22822,717,0,28,19,225,1247,0,1646,2,63,0,230065,6860,159,312,25828,0,0,4,84,100,0,4,64,0,11,6095,653,26778,0,5468,8,53,159,453,0,0,34595,82,0,2014,4,8629,12,2,77295,1,10,0,0,0,0,0,2418,0,65,4,3326,15,33139,4,99,2,376,1388,978,13125,98,3,969,868,51880,0,5307,68490,231,25,12,33,0,21448,42327,98,177,0,779,15,125,1,241,157,97,10183,1,1,6,264,319,32,45,306,20,15,194,13,0,0,1,0,5120,0,276,0,0,30,0,5121,8357,48,18907,8124,126,823,64,0,2067,2425,29,2135,1462,21,1244,0,64051,0,143,920,0,63590,1,0,8976,7,1,6,0,12,13,0,32,115,100,5625,0,262,3,0,2,197,11,0,124,0,221,25,421,1,0,62,2,731730,0,0,59,0,78,0,0,0,1454,10,1
"PNG",0,0,0,0,1,0,0,0,755,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,1,6,3,0,0,240,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,527,11,5,0,0,0,0,4,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,249,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,11,4,0,6,0,0
"POL",0,11,5,7,12,668,151,0,6179,6498,43,0,11722,0,0,7,360,0,3,258,20342,0,27,574,0,0,0,0,1,16286,2471,3,95,89,0,2,0,13,37,0,1,28,23,0,179,15196,221406,0,3901,6,47,32,72,1,0,16877,226,5,754,0,13784,0,1,104357,62,9,3,3,0,0,0,1805,0,0,1,0,1,1,0,239,0,660,7,55,18881,17,40,2297,7023,16732,0,41,140,10602,5,704,2,0,9,14,0,32,0,84,0,5,0,7290,469,514,0,24,125,0,0,113,37,2,45,0,82,31,2,0,2,0,0,3,0,30,2,0,26,0,13015,15980,2,228,0,13,20,22,25,0,0,3,0,1014,99,1,1,3,4,382,40925,0,12,5,5,0,0,0,0,0,298,0,0,0,819,91,10352,0,0,53,0,0,5,24,20,0,0,0,27,490,5,4,68960,122,51297,2462,0,92,0,197,0,0,10,1969,4,6
"PRI",6,0,0,0,216,177,0,53,647,113,0,0,151,0,0,4,25,12,116,0,2,46,133,371,2,0,0,15,0,803,512,2,310,179,0,0,0,6,977,0,6,337,1842,62,61,98,857,0,95,8118,0,592,31,0,0,1786,18,0,92,0,196,0,4,1914,1,0,12,1,0,0,15,4,18,169,0,943,17,3,115,25,305,93,35,10,348,0,0,26,1167,815,24,104,148,2,0,0,0,0,555,14,0,3,0,1,18,7,1,6,15,16,0,10,1,0,0,10138,0,27,3,0,10,11,0,0,0,0,0,1,0,24,0,0,0,47,149,107,0,150,1,0,429,74,116,19,302,0,9,87,10,37,0,52,0,98,182,0,2,0,0,182,0,0,117,0,0,0,0,1,23,5,130,2,0,0,0,0,3,4,0,0,0,108,8,84,0,0,51,0,270480,3,0,353,400,25,0,0,0,320,9,0
"PRK",0,0,0,0,2,2,0,0,50,548,0,0,9,0,0,10,21,0,0,0,29,0,5,384,0,0,0,0,0,79,150,0,3,2559,0,0,0,0,67,0,0,8,0,0,15,7,749,0,84,0,0,117,15,0,0,14,7,0,0,0,8,0,29,1940,0,0,0,0,0,0,0,8,0,0,0,0,0,17,12,0,0,0,105,30,17,0,0,0,0,19,0,70,30,33527,0,1458,5,0,506,0,0,0,0,0,0,13,0,0,0,6,1,0,0,0,0,4,0,1109,0,0,0,319,0,0,0,0,0,18,0,47,0,0,0,0,6,16,0,1,0,14,0,35,880,0,0,0,0,38,0,0,0,0,0,0,6659,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,32,62,0,0,0,0,0,4,0,14,0,0,122,0,0,5,0,275,0,0,0,64,0,0
"PRT",16,0,89099,3,7,550,11,0,2198,228,6,0,3177,11,0,67,316,1,2,4,92,0,35,26117,0,0,0,44,3,14682,19156,1346,75,708,17,8,452,824,77,0,4747,11,96,91,29,84,11435,0,177,17,20,63,33,1,2,15270,34,3,130,0,74869,0,116,15462,61,14,200,47,29,2331,120,66,0,6,5,0,0,76,0,21,1,92,20,739,389,17,5,71,91,1251,2,4,94,102,12,5,0,0,15,2,0,6,5,4,0,4,4,37,7202,28,351,174,1400,5,0,79,14,91,9,0,11,0,9011,6,7,1,56,5,2,128,6,0,20,0,1979,173,21,43,1,135,31,26,43,0,136,5,4,0,9,0,3,1,14,1460,1260,1,3,0,164,129,0,8,6,0,20,0,1619,0,24,11,398,43,0,4,0,6,46,1,1,109,0,0,11,88,23,4,3643,74,20698,77,0,7279,0,4,0,0,0,10062,79,163
"PRY",0,0,0,0,0,114122,0,0,257,32,0,0,222,0,0,1,1,0,1,0,1,0,1168,21396,0,0,0,0,0,1519,185,0,748,93,0,0,0,0,51,0,2,15,0,0,4,27,2299,0,21,3,0,57,0,0,0,61017,2,0,20,0,356,0,0,160,0,0,0,0,0,0,0,9,0,10,5,0,4,0,4,1,0,8,0,0,79,0,0,3,65,1520,0,1,254,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,69,80,0,23,0,0,33,46,0,0,121,0,5,964,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,446,9462,0,0,25,0,0,0,0,0,83,0,0
"PSE",0,0,0,0,10165,1,0,0,287,31,0,0,76,0,0,40,17,1394,0,0,20,0,4,21,0,0,0,0,0,908,31,0,168,0,0,0,0,0,1,0,0,0,0,0,105,111,52,0,12,1,1614,15,10104,0,0,10,19,0,70,0,110,0,0,84,0,0,0,0,0,0,0,196,0,5,0,0,0,0,13,15,0,22,15,22,6,0,846,0,37186,53,0,208390,0,0,0,0,0,0,0,2300,0,34142,0,14551,0,19,0,2,0,15,0,0,58,0,0,11,0,276,14,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,20,867,0,0,1087,0,11,1,6,0,9,1,0,21,0,0,0,3095,0,49,542,0,2213,0,0,0,0,0,3,0,5,0,0,0,5,3,692,0,0,30097,0,0,1,0,0,0,0,0,106,86,0,0,626,0,3544,0,0,30,0,0,0,0,381,409,0,0
"PYF",0,0,0,0,125,14,0,0,598,49,0,0,779,0,0,0,5,9,2,1,0,1,11,56,0,0,0,1,1,269,696,13,36,96,0,0,0,79,13,0,1,4,0,0,12,25,542,0,32,2,99,13,7,0,1,952,3,0,25,4,3373,0,49,909,0,1,0,3,0,0,94,2,0,2,1,0,0,20,1,18,1,28,3,8,74,0,0,4,370,852,0,8,29,0,0,0,0,0,33,11,0,0,0,0,0,2,0,4,162,4,3,206,0,21,0,126,0,40,3,0,7,2,0,0,2,5,0,0,1,7,369,0,0,0,78,34,0,47,4,0,6,0,20,4,147,0,1,191,3,0,0,13,5,22,65,0,0,0,1,13,0,0,1,0,0,0,0,0,16,6,41,0,1,0,0,0,0,0,0,0,0,2,40,52,0,0,1,0,386,2,0,0,0,1,29,0,0,84,0,0
