"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"MNG",0,0,0,0,0,0,0,0,107,290,0,0,134,0,0,0,29,0,0,0,80,0,0,0,0,0,0,0,0,462,100,0,0,207,0,0,0,0,0,0,0,1,0,0,1,2994,81,0,23,0,0,0,2,0,0,53,21,0,20,0,458,0,0,596,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,422,0,3,46,0,0,7,1,135,0,0,16,296,0,1,0,0,6787,0,0,0,0,0,0,0,0,29,0,38,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,37,0,0,0,2,0,0,4,0,153,0,7,1,0,0,0,0,0,1,10578,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,87,0,0,0,0,0,1,1,0,0,0,0,0,42,0,0,13,1,37,4,0,0,0,1,0,0,0,0,0,0
"MOZ",0,0,4794,0,1,4,0,0,344,16,0,90,119,0,0,0,8,0,0,0,0,0,2,427,0,0,0,178,0,279,276,0,21,0,0,12,597,7,0,0,479,0,0,0,8,2,30,0,44,0,0,0,3,254,0,168,0,0,15,0,403,0,1,1334,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,6,0,188,21,0,0,3,12,216,0,0,0,0,2132,0,0,0,1,0,0,0,0,0,0,0,327,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10212,0,0,56,0,0,372,0,199,33,0,50,0,118,0,0,0,0,9,0,0,18696,0,0,0,0,0,0,40,4,1,1,0,0,0,0,0,0,0,0,36,0,0,0,74,1244,1133,0,0,0,0,0,0,0,0,0,0,0,4369,7,0,0,89,0,0,15,0,0,0,0,0,99591,646,18748
"MRT",0,0,1,0,29,9,0,0,9,10,0,0,206,83,6,0,2,0,0,0,0,0,3,26,0,0,0,0,0,195,37,0,1,20,1502,106,6,150,0,0,3,0,0,0,0,4,27,0,8,0,285,1,61,0,340,5608,0,0,3,0,5591,0,51,80,0,41,1160,0,792,213,0,42,0,0,1,0,0,0,0,0,0,2,0,0,4,0,73,0,6,271,0,34,0,6,0,0,0,0,10,3,0,71,47,70,0,0,0,0,0,0,0,347,0,0,0,4,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,36,139,0,158,3,0,1,0,0,0,0,0,0,3,0,0,47,3,9,0,0,0,1,32,0,33,0,11155,0,0,244,0,0,0,0,0,0,0,0,12,0,0,19,6,74,0,0,0,0,0,0,142,0,0,0,0,0,79,0,0,1,0,0,0,0,0,3,0,0
"MTQ",0,0,0,0,124,7,0,2,7,21,0,0,909,11,0,0,9,16,2,0,0,0,13,71,4,0,0,0,27,308,279,11,44,16,0,0,0,0,4,9,0,0,0,0,8,28,396,0,18,40,18,25,0,4,8,473,3,0,19,0,5860,0,85,38,0,2,0,1359,0,0,150,1,0,0,1174,0,0,0,0,23,185,39,0,0,83,0,0,2,429,1454,0,0,52,0,0,0,0,0,0,2,0,0,0,0,235,0,0,5,136,6,0,2,0,190,0,1,0,257,1,0,0,1,0,0,0,0,0,0,97,0,99,0,0,0,2,0,0,18,0,0,6,0,0,0,158,0,0,12,4,0,2,4,171,31,46,0,0,0,1,0,0,0,0,0,92,0,0,0,24,0,20,0,0,11,0,0,0,0,0,0,0,1,0,2,0,0,0,0,94,0,0,6,4,0,0,0,0,39,0,0
"MUS",0,0,0,0,2,4,0,0,3959,36,0,0,748,0,0,30,2,0,0,0,0,0,1,7,0,0,0,307,0,4405,709,0,3,922,0,0,0,0,1,0,0,0,0,0,4,20,47,0,41,0,0,1,0,0,0,100,0,0,17,0,12041,0,1,9531,0,0,0,0,0,0,1,7,0,0,0,0,0,150,0,1,0,27,0,400,1561,0,0,1,4,1281,0,2,235,4,0,0,0,0,118,0,0,1,0,0,0,4,0,0,8,0,33,0,0,110,0,2,0,2,0,0,0,3,1,0,0,0,0,5,1,19,1,0,0,0,102,39,0,32,0,2,3,0,0,0,4,0,7,4,0,0,0,0,1567,1,77,0,1,0,0,9,0,0,0,0,1,0,0,2,1,0,45,0,89,0,0,0,19,0,0,0,0,0,0,1,17,0,3,0,354,0,0,4,0,0,0,0,0,2143,0,0
"MWI",0,0,173,0,104,0,0,0,2302,52,0,613,333,25,0,0,7,14,1,0,0,0,5,26,0,0,0,1058,23,756,148,0,12,0,0,75,395,661,1,0,0,0,0,0,101,23,503,0,117,0,1,3,15,415,0,224,0,0,44,0,687,0,58,9896,0,1,0,0,0,0,0,78,0,0,0,0,0,1,0,11,0,11,6,366,285,0,0,3,175,360,0,1,3,0,21,0,0,0,19,6,0,0,0,0,0,2,4,3,1,1,0,0,0,0,0,1,0,220,2,0,0,0,30350,0,0,5,0,5,0,402,0,0,0,0,356,96,0,816,5,82,1,0,0,0,39,0,0,1182,0,0,0,37,0,1,107,574,19,2,1,6,0,0,0,9,4,0,1,0,4,0,119,5,1,0,0,1,1,4,0,0,0,0,0,5,2155,11,1,0,2041,0,0,2,0,0,0,0,0,34303,11476,14774
"MYS",29,7,0,0,5347,52,0,0,45971,524,0,0,740,0,0,27387,8,698,30,0,0,5,11,100,0,5946,1,14,0,20731,1224,1,52,9033,0,0,0,0,10,0,0,0,0,0,190,270,4665,0,623,4,449,30,877,0,0,1935,1,1,298,0,2241,0,1,26870,0,2,0,0,0,0,0,237,0,2,3,8,3,6719,2,4,1,134,74890,13057,2444,1,20,51,2,4098,0,270,10080,13,1,2,666,0,2956,762,5,42,0,1568,5,401,0,0,11,5,593,0,0,16,28,36,0,3,18,1532,0,47,0,0,0,16,0,0,0,11,1,0,0,0,1952,489,4653,7080,220,996,70,4,20951,3,42,4,252,87,4,0,2,144,0,14,1437,0,1969,4,0,136343,6,2,1,32,1,0,0,21,5,4,979,0,16,0,0,1,3805,0,0,16,0,4,0,133,0,0,42,0,56540,0,0,68,0,6789,0,0,0,395,3,0
"MYT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4671,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,2,0,0,0,0,2189,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"NAM",0,9,9326,0,2,10,8,42,500,223,1,35,160,27,8,4,11,6,9,0,5,0,5,102,0,0,0,237,1,380,217,1,17,407,5,61,541,174,1,0,0,0,89,0,14,67,1537,0,36,0,91,6,48,0,0,360,2,43,45,0,668,0,15,844,0,21,11,0,12,0,3,21,0,0,2,0,0,1,0,40,0,36,10,85,49,11,0,8,91,509,0,0,17,58,161,0,0,0,8,0,0,23,1,5,0,0,9,2,12,2,0,0,1,3,0,1,0,50,1,0,0,0,38,0,0,15,45,0,2,0,2,0,126,0,240,49,0,103,0,24,1,0,31,0,84,0,15,145,5,0,0,0,2,12,477,39,1,26,4,0,0,108,0,13,25,0,0,0,5,0,50,19,6,0,0,3,7,0,0,0,0,0,0,31,171,57,44,0,280,12,0,3,3,0,0,0,0,17662,521,1123
"NCL",0,0,0,0,0,1,0,0,223,1,0,0,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,24,7,0,4,11,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,107,0,0,0,0,59,0,0,0,0,3587,0,1,23,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,96,0,2,0,0,0,3,42,0,0,1,0,0,0,77,0,0,0,64,0,0,0,0,0,0,0,1,0,0,74,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,2,0,0,6,0,0,1912,0,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,88,1,0,0,0,0,15,0,0,0,0,71,436,0,0,0,0,0
"NER",0,0,0,0,0,0,0,0,1,5,0,0,61,17238,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,24,0,4,0,6800,6604,0,8,0,0,0,0,0,0,2,2,127,0,2,0,63,0,12,0,0,40,0,0,3,0,2467,0,29,36,0,2015,120,0,5,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,75,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,3,0,0,0,0,20,0,0,0,0,0,0,0,0,23803,0,187,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,52,274,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,314,19495,0,6,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0
"NGA",0,0,0,0,3778,19,0,17,1532,3852,0,0,2497,59555,1504,0,49,456,75,0,0,16,8,0,0,0,0,206,3,15340,1509,0,20,0,10746,37748,0,37,24,0,367,0,0,0,148,335,12953,0,558,7,0,23,313,0,0,26662,0,0,784,0,3198,0,9866,87580,0,29022,292,0,9,0,375,1492,0,0,0,0,0,0,0,16,0,737,0,148,11802,0,0,28,0,27565,0,17,1396,0,0,0,0,0,438,241,0,0,3985,783,43,0,0,18,0,9,0,0,0,0,0,59,0,13728,48,0,0,0,1762,8,0,0,0,0,0,475,0,18244,0,8,3031,378,0,0,0,0,13,0,34,0,276,0,0,141,0,0,0,669,0,1,678,0,0,10226,286,0,0,2501,0,0,0,0,0,0,58,12,1170,0,63,0,1778,28314,0,0,0,0,0,136,62,153,0,0,0,0,94857,0,0,52,0,0,0,0,0,6121,162,0
"NIC",68,9,0,0,2,93,0,7,373,136,0,0,236,0,0,0,36,0,19,0,4,26,99,322,0,0,0,1,1,4685,363,0,313,12,0,2,4,0,418,0,0,57155,144,0,9,30,1074,0,119,144,15,309,1,0,0,4076,1,11,65,0,465,0,1,254,0,1,1,0,0,0,2,111,0,3069,1,0,1,0,5136,7,3,30,4,2,36,2,0,4,66,963,63,3,7,47,1,0,0,0,20,0,0,0,0,0,1,0,0,1,3,2,0,0,0,2,0,1702,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,284,92,0,10,0,0,5530,33,0,0,28,119,1,16,6,0,0,0,1,10,283,0,0,0,15,5,0,0,3695,3,4,0,0,0,3,0,374,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,15,4,127591,2,0,1316,1,1,0,0,2,60,0,0
"NLD",1447,2131,443,38,220,378,12,8,12305,4083,17,34,46760,16,20,91,402,35,21,51,28,0,261,2052,21,81,3,153,19,14284,9244,7,796,3605,48,235,548,78,1281,0,1066,98,69,4530,201,2096,48531,36,1878,688,717,483,1338,42,1,20446,46,1114,936,1,27241,0,25,18623,12,1473,115,65,29,16,31,1887,2,46,2709,0,372,127,46,713,62,2076,16543,1170,2077,2915,3712,128,2641,9645,70,151,794,1643,1349,6,70,0,647,189,10,887,292,247,12,832,5,143,791,128,1,17472,10,37,0,269,19,39,154,12,0,9,57,35,2,36,20,382,6,94,8,14,388,47,0,1964,35,2899,105,1336,166,192,708,0,4360,14,1,2185,34,14,1,64,10,916,9955,55,220,377,67,258,0,464,29,2516,5242,0,17,16803,257,70,2775,6,9,362,10,73,544,42,7,0,0,46,451,27203,102,99,103,65,18807,1530,8,519,10,1126,0,1,39,6212,92,65
"NOR",0,70,13,14,25,93,4,0,900,392,8,4,576,1,2,1261,140,3,4,1032,42,0,71,390,2,2,1,81,0,1042,690,2,823,409,13,20,5,34,455,0,23,30,23,0,66,127,3457,9,6144,35,117,128,62,57,0,6153,41,370,1240,2,1478,0,2,4012,2,127,4,0,91,1,3,188,0,29,0,0,6,85,8,287,1,580,52,573,111,1199,870,570,110,749,7,30,165,15,113,2,22,0,677,16,5,307,10,50,0,679,0,537,36,124,3,431,4,71,0,66,53,8,16,4,0,1,6,1,0,16,1,36,2,13,2,1,42,9,1063,0,14,45,5,1565,24,49,690,0,1497,3,3,157,10,4,0,3,2,167,785,13,46,42,8,37,0,30,10,765,166,0,0,2,220,41,13638,0,0,55,1,8,369,2,1,0,0,26,64,1706,46,46,57,18,5722,8,0,54,0,1195,0,0,11,317,20,10
"NPL",12,54,0,0,41511,23,0,2,9328,710,0,0,1775,0,0,17016,31,5539,17,0,2,8,9,71,4,2251,16998,75,0,20981,1028,0,53,3653,0,0,0,0,7,0,0,3,0,0,112,143,4558,0,1380,4,0,12,19,3,0,2434,5,0,933,0,3053,0,1,43736,15,25,0,0,0,0,0,343,0,0,1,0,2,6026,1,3,0,109,179,357090,780,35,6,70,593,5617,14,460,2361,6,0,1,38,0,5038,2466,0,65,17,37,8,193,0,0,20,15,220,0,0,87,112,23,0,1,6,2,0,22,31,0,0,188,0,111757,0,14,0,0,0,0,1042,509,0,2405,1583,26016,91,0,153,0,85,2,55,553,2,0,2,37507,0,6,690,0,117809,27,0,2081,0,18,0,0,2,0,0,9,30,12,686,0,275,0,0,1,1715,23,0,0,3,13,0,15,0,0,176,0,70913,0,0,29,0,1109,0,0,0,875,55,0
"NZL",10,81,0,0,16,55,0,3,108881,297,0,0,569,0,0,135,14,2,7,1,6,0,28,103,1,24,2,3,0,4276,892,27,193,5390,0,2,0,0,46,0,0,2,0,0,46,200,3011,2,401,1,5,43,158,0,0,632,1,96,83,2324,1116,0,0,34082,0,2,0,0,0,0,0,151,0,0,0,1,0,1299,0,263,0,227,373,2290,1520,281,617,16,34,611,2,27,1366,30,178,1,583,34,2215,6,0,3,0,8,1,587,0,3,11,8,33,1,1,0,2,17,0,0,13,49,0,0,3,0,0,0,2,1549,0,11,35,0,0,0,3809,149,30,0,3,167,9,8,1073,84,367,2,2,34,1,0,27,4,0,143,541,0,45,0,0,838,5,0,0,214,21,0,0,8,21,11,485,5,0,7,0,0,630,49,0,12,1328,1,0,131,1,1,127,0,9630,6,0,9,0,430,50,3677,2,4289,105,201
"OMN",3,445,0,0,9582,0,0,0,1164,103,0,0,278,1,0,10312,10,540,1,0,2,0,3,24,0,1,1,3,75,2368,140,2,13,2,0,1,30,0,2,0,0,0,0,0,92,22,491,0,70,0,8,4,4164,1,0,1178,1,31,31,0,721,0,4,4279,1,3,0,0,0,0,9,397,0,0,0,0,0,4,0,4,0,32,1917,43950,318,289,422,1,152,1510,0,1485,49,0,224,0,0,0,29,114,0,616,0,478,1,1319,0,8,11,4,0,4,0,11,3,1,3,14,5,1,0,0,2,0,0,2,0,222,5,1,5,2,0,0,507,104,19,91,0,9734,3,0,844,0,74,0,1,36,0,2666,0,1773,6,5,79,0,379,1348,0,406,0,4,0,0,5,0,0,2,10,1,119,0,0,40,1918,0,3,27,0,0,0,1,2,38,0,16,5,0,1620,0,0,2,0,4,0,0,2,257,1,0
"PAK",0,840105,0,0,46632,1,0,0,5180,1154,44,0,3001,0,0,7,79,5438,1,0,72,0,4,56,0,88,9,42,0,20338,866,0,35,456,0,0,0,0,13,0,0,1,0,0,50,165,14895,0,4039,17,1,17,67,0,0,4226,0,0,1064,185,2440,0,0,62668,13,10,0,0,0,0,0,5129,0,2,0,0,0,799,0,0,0,206,487,376059,876,273525,185,5,299,9312,0,699,1145,0,0,0,8,0,577,17979,0,236,0,235,1,118,21,10,0,11,0,0,0,0,15,13,0,0,12,494,0,2,128,0,0,12,1,2047,0,24,0,0,0,0,10348,5317,310,1182,7979,0,8,6,120,0,53,0,18,182,0,0,0,5648,0,4,624,0,79925,1,0,8036,0,21,0,0,0,0,0,0,221,2,3719,0,3,277,0,0,249,173,9,18,0,0,0,546,62,61,504,0,33113,0,0,2,0,39,0,0,0,741,1,0
"PAN",5,0,0,0,1,148,0,0,63,26,0,0,79,0,0,2,13,0,18,0,1,10,74,301,4,0,0,0,0,627,134,0,455,1367,0,0,0,0,3707,0,0,2014,208,11,7,19,342,0,28,793,0,663,5,0,0,3296,0,0,10,0,199,0,0,222,0,0,1,0,0,0,1,77,0,106,0,0,3,39,197,5,37,15,9,243,9,16,0,2,118,438,65,11,43,7,0,0,0,0,24,0,0,144,0,3,2,0,0,4,0,0,0,6,0,0,0,508,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,509,160,16,0,4,0,7,0,238,49,0,33,174,0,28,5,8,0,0,0,18,103,0,6,0,0,3,0,0,274,0,4,0,0,0,2,0,78,0,0,14,0,0,1,0,0,0,0,6,0,7,0,0,21,32,19470,1,0,450,0,1,0,0,0,18,0,0
"PER",963,1,11,0,50,130507,0,4,5786,1472,1,0,3666,3,0,1,63,7,227,0,17,11,11136,14759,0,0,0,8,8,20333,7425,6,85553,7932,0,14,0,0,5025,1,7,1586,155,0,66,292,14740,0,839,1246,10,10422,13,1,2,141647,14,0,408,0,11527,0,20,5626,18,5,7,0,0,0,44,334,0,258,447,1,6,130,280,145,249,338,79,27,470,30,4,63,3152,83415,1,12,36667,168,0,2,0,0,286,2,0,64,0,1,4,8,0,18,121,24,27,8,2,41,0,5038,0,61,27,0,0,7,0,0,0,1,0,32,20,2,21,0,0,110,2882,842,0,212,1,18,2567,0,216,0,473,579,413,802,519,1,1,8,25,162,1273,0,8,0,0,47,0,1,156,0,91,0,0,13,81,32,5307,0,1,4,0,0,19,2,0,0,0,7,1,140,0,0,59,280,296107,18,2,37895,0,8,0,0,0,385,2,0
"PHL",497,339,1340,64,105179,252,18,10,59131,6038,6,0,5311,10,0,255,88,14265,602,0,19,29,238,1199,0,1669,3,27,6,212203,5770,7,322,28488,0,55,6,83,187,0,5,30,0,0,3390,383,27556,0,4621,194,114,446,438,1,0,22278,31,0,1162,0,10106,13,26,60081,1,41,2,0,0,0,4,4215,0,55,51,3600,11,30095,24,110,4,412,1570,609,9430,554,17,642,1384,62320,2,2161,88793,1648,38,63,73,0,11876,19839,59,837,0,963,25,45,0,68,97,38,2530,7,1,18,351,3589,2,96,102,27,0,126,3,0,0,2,0,11536,3,108,4,1,39,0,5289,4841,61,8926,4334,287,688,74,0,54,829,45,2301,788,133,224,4,7983,4,126,1119,0,58810,6,0,4299,7,5,6,0,34,0,0,38,93,19,4584,0,271,7,4,3,508,10,0,181,0,97,35,599,1,0,72,6,664168,6,1,207,0,112,0,0,0,2078,10,1
"PNG",2,0,0,0,975,4,0,3,8620,545,0,3,957,0,0,378,61,127,24,0,8,5,51,180,0,16,0,35,3,5272,2145,4,274,247,0,7,0,0,51,0,1,0,0,0,425,138,1952,0,345,33,13,105,38,0,0,1894,4,0,179,61,2001,0,2,11152,0,10,0,0,0,0,0,1208,0,3,0,0,3,563,4,165,1,184,2659,73,1438,0,0,18,632,3391,1,100,415,27,7,0,1,0,564,223,0,29,0,45,4,44,0,29,11,40,10,2,0,0,1,642,0,3,77,0,0,36,2,0,0,1,1,3762,0,18,159,0,0,0,2469,166,0,10675,81,58,57,0,2131,0,379,0,35,136,15,0,11,35,0,17,212,4,2706,0,0,823,1322,1,1,0,4,0,0,0,50,25,527,2,3,0,0,0,9,4,0,0,7,5,0,260,8,2,6,0,6102,0,0,30,0,26,341,308,0,1293,21,0
"POL",0,14,3,6,10,1076,83,0,6431,5764,38,0,6811,0,0,4,528,0,3,246,12393,0,25,651,0,0,0,0,1,16931,2147,0,79,61,0,1,0,5,36,0,2,20,25,0,108,10859,227090,0,3232,33,60,47,53,0,0,16796,182,5,427,0,15521,0,1,91312,61,11,1,3,0,0,0,1980,0,0,2,0,1,1,0,207,0,892,3,29,16598,17,42,1495,8568,24394,0,25,112,8955,5,654,2,0,4,10,0,36,0,83,0,2,0,9021,318,627,0,17,158,1,0,118,26,5,14,0,14,19,1,0,3,0,0,1,1,21,2,0,16,0,3432,1120,1,200,0,7,21,20,10,0,0,4,0,1548,112,1,2,1,5,588,33620,0,5,6,3,0,0,0,0,0,376,0,0,0,887,84,5099,0,0,36,0,0,3,25,19,0,0,0,14,463,4,4,37107,127,49142,1384,0,97,0,148,0,0,8,662,3,1
"PRI",7,0,0,0,10,192,0,17,172,68,0,0,99,0,0,4,12,2,33,0,1,10,82,144,1,0,0,4,3,727,158,1,281,157,0,9,0,0,768,0,1,190,2211,0,15,31,545,0,30,7753,4,492,15,0,0,2967,4,0,20,0,362,0,3,302,0,3,7,1,0,0,7,42,1,71,3,1428,11,2,97,16,298,44,19,12,123,0,1,4,355,564,11,19,29,3,0,0,0,0,86,1,0,26,0,1,6,1,0,5,6,5,0,2,0,3,0,1911,0,11,2,0,0,3,0,0,0,0,0,1,2,1,2,0,0,52,77,24,0,48,0,1,369,94,39,0,110,0,3,49,11,2,1,2,2,34,92,0,1,0,0,28,0,1,55,0,9,0,0,2,11,1,47,0,0,0,0,0,4,1,0,0,0,44,0,41,0,0,14,0,297397,3,0,468,450,18,0,0,0,62,2,0
"PRK",0,0,0,0,1,3,0,0,68,471,0,0,146,0,0,9,16,0,0,0,23,0,3,300,0,0,0,0,0,244,71,0,3,2089,0,0,0,0,45,0,0,2,0,0,8,9,718,0,62,0,0,138,11,0,0,22,0,0,1,0,11,0,31,6600,0,0,0,0,0,0,0,12,0,0,0,0,0,13,7,0,0,0,82,23,19,0,0,0,0,39,0,16,26,24607,0,895,8,0,493,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,120,0,0,0,0,0,196,0,0,0,0,0,16,0,14,0,0,0,0,20,4,0,1,0,12,0,30,713,0,0,0,0,29,0,0,0,0,0,0,4769,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,29,49,0,0,0,0,0,4,0,14,0,0,96,0,0,8,0,172,0,0,0,25,0,0
"PRT",20,0,27356,4,117,876,6,0,2070,231,2,0,3926,30,0,25,96,14,2,4,28,0,32,27223,0,0,0,33,28,16192,18295,864,105,269,13,101,526,297,69,4,4384,5,43,0,15,61,15125,0,169,23,32,85,16,4,10,11176,33,2,115,0,80282,0,166,7487,16,10,72,40,29,2170,176,64,0,5,5,0,0,86,0,37,1,104,25,709,339,26,7,44,427,2303,2,2,132,28,17,3,0,0,9,2,0,14,7,3,0,2,0,27,6810,20,400,156,454,182,0,68,1,399,5,0,9,1,7389,6,9,0,39,4,90,108,95,0,14,0,1939,128,3,30,1,99,37,25,35,0,228,7,1,0,10,0,5,4,123,481,594,1,2,0,116,16,0,24,3,0,109,0,1286,0,41,7,403,18,0,3,0,4,31,1,1,150,0,0,7,62,31,6,1464,79,22186,10,0,8911,0,2,0,0,0,4548,114,136
"PRY",0,0,0,0,0,102630,0,0,48,20,0,0,92,0,0,1,1,0,0,0,0,0,721,15388,0,0,0,0,0,904,86,0,578,88,0,0,0,0,22,0,0,5,0,0,2,13,1868,0,7,6,0,55,0,0,0,13779,0,0,3,0,166,0,0,109,0,0,0,0,0,0,0,8,0,4,1,0,0,0,3,0,0,4,0,0,8,0,0,1,10,880,0,0,232,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,1,0,0,18,40,0,0,122,0,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,435,5554,0,0,28,0,0,0,0,0,12,0,0
"PSE",0,0,0,0,8225,3,0,1,621,63,0,0,71,0,0,48,58,1452,6,0,29,2,7,35,0,0,0,1,0,1649,61,0,333,0,0,2,0,0,12,0,0,0,0,0,107,155,645,0,18,25,7361,102,32266,0,0,500,1,0,60,0,1523,0,2,211,0,4,0,0,0,0,0,240,0,5,0,0,1,0,24,25,0,192,14,32,35,0,2078,1,59850,143,0,103178,0,0,0,0,0,0,15,2165,0,140694,0,25050,1,8,0,6,0,26,0,1,1,0,0,312,0,2,5,0,0,1,0,13,0,0,0,0,0,1,0,0,0,0,141,323,0,9,1072,0,28,1,17,0,38,2,1,55,1,0,0,1220,0,151,930,0,2542,1,0,6,0,0,5,0,7,0,0,0,23,4,852,0,0,24836,0,0,1,0,0,0,0,1,214,150,0,0,764,0,6356,0,0,105,0,1,0,0,603,197,0,0
"PYF",0,0,0,0,27,1,0,0,63,7,0,0,199,3,0,0,2,4,0,0,0,0,3,10,0,0,0,0,7,87,80,3,11,73,0,0,0,0,1,1,0,0,0,0,2,7,138,0,4,0,115,5,0,1,2,155,1,0,4,3,3052,0,19,27,0,0,0,2,0,0,32,2,0,0,1,0,0,0,0,5,0,9,2,5,19,0,0,0,94,335,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,1,0,41,0,0,0,57,0,0,0,0,0,0,2,0,0,0,21,0,537,0,0,0,1,0,0,16,0,0,1,0,0,0,36,0,0,5,1,0,0,1,29,7,13,0,0,0,1,0,0,0,0,0,20,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,0,22,0,0,9,0,0
"QAT",2,76,2,0,42890,5,0,0,2580,240,3,0,234,42,0,7097,37,797,1,0,3,0,4,25,0,77,0,0,536,4696,280,0,52,609,0,10,1,1,8,0,0,1,0,0,58,40,883,0,142,1,477,10,1327,93,0,619,0,290,70,0,1560,0,151,5055,0,2,0,0,0,0,0,816,0,2,0,2,0,2176,0,3,0,96,16060,795,126,17,84,6,169,519,0,2808,561,96,3,3,33,0,359,1850,1,5562,0,2396,0,312,0,7,2,4,1,206,0,0,1,12,0,0,5,0,0,0,0,10,0,0,0,15629,0,3,29,31,1184,0,3780,118,53,194,437,66,5,0,6229,0,88,0,34,13,0,7553,0,0,0,11,208,0,14230,2235,45,2247,0,0,0,41,1,1025,0,2,20,3,319,0,3,131,942,18,332,1,0,0,0,0,48,718,0,6,16,0,4850,0,0,108,0,95,0,0,1492,120,0,0
