"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"KAZ",0,8,0,0,1,427,950,0,3181,1686,4082,0,123,0,0,0,163,0,3,0,31464,0,14,83,0,1,1,0,51,3088,2202,0,45,252,0,0,0,66,2,0,10,2,9,0,667,2236,396667,0,462,16,8,52,63,0,0,680,1244,0,8034,0,495,1,0,3156,869,0,1,0,0,0,0,21134,0,14,0,0,0,27,1,0,0,2119,1,1205,663,1,16,70,28644,3027,0,170,535,0,0,4757,17,0,6190,0,0,80,0,373,0,9,0,1840,8,6732,0,0,3638,0,0,126,1,0,10,0,0,31,0,0,0,0,0,40,0,39,0,0,0,1,1874,320,0,1325,0,0,7,1,11,0,2381,1,2831,1260,1,0,0,0,0,46,1331012,0,0,0,0,0,0,0,0,0,741,0,0,0,679,76,772,0,0,0,0,0,0,1325,5467,0,0,0,0,6093,0,57,124185,0,33422,21546,0,2,0,4,0,0,0,403,0,0
"KEN",0,0,2,0,1,1,0,0,1544,114,0,124,66,0,0,0,0,0,1,0,0,0,3,0,0,0,0,111,9,2600,457,0,4,0,0,0,179,11,0,18,0,0,0,0,10,6,1502,13,217,0,1,0,15,96,0,73,0,17222,57,0,115,0,0,13734,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,21,0,690,126,0,0,6,4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,1314,0,0,0,6,0,0,255,0,0,0,0,391,161,0,80,0,0,0,0,1,0,8,0,0,48,0,0,0,0,0,0,46,1458,6,6584,0,0,0,0,0,981,0,0,0,0,5,4,274,0,99,0,0,0,0,0,0,0,0,0,0,49,16719,30109,0,0,9264,0,0,0,0,0,0,0,19,3212,40,2
"KGZ",0,14,0,0,0,120,640,0,757,839,1846,0,230,0,0,0,28,0,1,0,5849,0,5,29,0,0,0,3,12,367,1427,0,10,136,0,0,0,16,0,0,3,0,1,0,172,582,59636,0,170,3,1,18,15,0,0,512,369,0,1998,0,126,0,0,849,1008,0,0,0,0,0,0,3263,0,1,0,0,0,32,0,12,0,656,0,19,420,7,4,23,7782,940,0,50,123,5284,0,0,15,0,301,0,0,25,0,30,0,3,0,967,3,1775,3,0,1042,0,0,30,0,0,4,0,0,1,0,0,0,1,0,7,0,25,0,0,0,0,495,85,1,197,0,0,1,0,6,0,1445,0,117,469,1,0,0,0,0,94,251753,0,0,0,0,10,0,0,0,0,189,0,0,0,208,20,459,0,0,0,0,0,0,2553,1229,0,0,0,5,1928,7,16,23124,0,7589,3873,0,0,0,47,0,0,0,321,0,0
"KHM",0,0,0,0,0,4,0,0,2073,53,0,0,87,0,0,1114,1,0,0,0,0,0,0,0,0,0,0,0,0,1563,154,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,119,0,8,11,0,0,0,0,0,1,0,0,7,0,6136,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,5,4,0,0,0,0,0,15,0,0,126,0,0,0,0,0,4,0,111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,187,0,0,48,0,0,0,36,14,2,324,0,2,0,0,844,0,2,0,2,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,6554,0,0,0,0,0,0,0,0,0,0,0,10633,0,0,0,0,4381,0,0,0,0,0,0
"KIR",0,0,0,0,1,0,0,0,991,2,0,0,2,0,0,2,3,0,0,0,0,0,0,2,0,1,0,0,0,92,5,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,14,0,8,0,0,1,0,0,0,4,0,0,1,1113,4,0,0,269,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,8,25,0,1,9,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,2,0,1365,0,0,0,0,2,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,4,423,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,123,0,0,0,0,0,0,34,0,18,0,0
"KOR",0,0,0,0,0,1095,0,0,4235,12,0,0,29,0,0,76,4,0,0,0,4,0,70,1,0,20,3,0,0,9319,294,0,119,19577,0,0,0,0,22,0,0,17,0,0,0,5,3067,0,1058,78,0,45,30,0,0,211,0,0,15,0,2374,9,8,1341,0,0,8,0,0,0,0,23,0,88,0,397,0,478,7,0,0,129,1031,23,18,0,0,4,1,409,0,20,77719,3793,0,124,19,0,0,0,0,0,0,89,0,22,0,0,6,2,0,0,0,0,0,55,0,0,0,7,0,18,0,6,0,0,0,252,0,7,0,0,0,2,637,773,1,2578,0,39,19,44,160,8,6,12,696,9,510,0,0,0,0,1,263,0,1,0,0,1,2,1,15,0,4,0,0,0,35,0,1282,0,0,0,0,0,66,0,0,0,0,0,0,54,0,13,0,0,92900,3,0,30,0,65,0,0,0,196,0,0
"KWT",27,2033,0,0,57653,3,1,4,6105,722,0,0,591,2,0,16924,40,4550,1,0,6,0,8,114,4,165,1369,187,86,20839,1196,6,29,305,0,5,4,5,23,0,0,1,0,0,422,49,4252,4,1251,6,1216,12,20693,353,0,569,2,3115,172,1,1421,1,0,8640,0,0,0,0,0,0,0,1759,0,0,0,52,2,292,3,0,0,223,6172,89239,507,193,2266,14,1708,4085,24,38215,983,35,2823,0,37,0,1068,0,0,15714,0,10206,4,4856,4,2,16,5,5,195,0,0,287,204,7,0,38,3,0,0,0,4,0,108,76,20608,0,20,0,0,122,0,2409,405,18743,948,11002,118495,5,0,6378,0,172,67,16,346,1,28456,0,7579,0,144,207,0,29558,43634,0,3841,0,0,0,321,127,0,0,4,78,4,1537,1,11,1768,124,0,138,0,1,560,0,1,778,1527,356,5951,10,0,45377,0,1,63,0,131,0,0,63298,2276,0,0
"LAO",0,0,0,0,0,162,0,0,3789,34,0,0,327,0,0,15795,0,0,0,0,1,0,5,4,0,1,0,1,0,4391,240,0,2,638,0,0,0,0,0,0,0,0,0,0,1,24,604,0,30,1,0,1,0,0,0,13,0,0,10,0,14634,0,0,224,0,0,0,0,0,0,0,3,0,0,225,1,0,255,0,0,0,24,0,105,13,0,0,1,1,78,0,8,98,1,0,0,2085,0,97,0,0,4,0,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,37,0,0,0,0,0,3,0,194,0,1,186,0,0,0,66,61,9,23,0,0,0,0,1865,0,2,1,6,1,0,0,0,0,0,1,28,0,0,3,0,79,0,0,0,0,2,0,0,1,5,0,150,0,0,0,0,0,18230,0,0,4,0,0,0,1,0,0,19,0,51447,0,0,3,0,2741,0,0,0,16,0,0
"LBN",0,0,0,0,757,182,78,4,6268,94,0,0,282,0,0,39,20,92,0,0,4,2,4,1444,0,0,0,0,0,4643,308,0,21,8,0,0,0,33,77,0,0,5,7,0,80,7,3850,0,790,62,455,14,8125,0,0,115,0,0,17,0,3033,0,64,734,0,33,0,10,0,0,0,325,0,2,0,0,0,0,1,0,0,25,10,54,6,63,1954,1,407,499,0,14505,0,0,20,0,0,0,0,326,0,0,127,2646,0,440,0,10,2,3,0,77,0,0,0,122,0,0,3,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,181,79,0,0,25,265,23,3,93,0,33,3,0,3,0,23899,0,341,0,45,173,0,5123,432,49,0,0,76,0,0,3,0,0,0,3,1,1497,0,0,5696,0,0,0,0,0,0,0,0,8,98,0,54,186,0,7339,0,0,551,0,0,0,0,928,60,0,0
"LBR",36,0,0,0,588,32,1,18,2268,913,0,1,1975,1801,3410,193,21,42,17,0,14,0,26,318,10,5,30,24,88,3797,1898,5,91,106,36778,485,0,170,41,1,64,12,0,0,105,51,12300,0,802,71,1,109,103,1,37,3577,9,0,598,0,4817,1,379,8949,0,26775,177254,1,564,2279,10,773,2,0,10,0,7,186,37,8,4,260,9,497,358,0,1,44,949,3298,40,78,390,0,0,0,12,0,180,3,0,22428,0,141,7,11,11,10,86,23,0,3,0,1,6,2378,0,1990,33,0,0,0,19,465,0,3,8,98,7,72,17,1057,18534,0,4416,929,379,500,185,642,25,0,173,0,59,906,6,1346,28,109,0,9,23,12,65,0,297,995,903,71,0,2382,0,0,168,0,0,9,75,3,2189,12,0,0,322,1607,0,1,0,2,0,10,35,817,33,38,17,2,56600,0,2,29,0,20,0,3,0,2356,6,0
"LBY",11,335,1,24,245,24,31,1,631,815,4,5,736,0,2,66,15,132,2,5,119,0,10,244,0,3,1,11,53,644,1836,1,14,167,513,2,44,16,2,137,2,1,0,0,44,78,9414,92,235,13,586,22,1559,91,0,1028,9,1241,234,0,1377,0,1,2352,2,45,0,1,1,8,3,1969,0,1,6,0,0,17,2,18,0,230,1801,297,87,143,5233,5,3170,1931,0,24108,506,78,2309,7,6,0,122,445,0,8103,1,0,0,77,0,6,47,35,0,230,4,3,0,69,1,43,66,0,0,0,0,37,1,0,19,924,12,33,10,33,142,0,552,93,0,163,128,151,4,0,212,0,204,12,1,442,3,10813,0,136,13,64,5050,64,1770,38894,62,1143,0,4,30,475,196,0,0,4,71,3,425,0,0,3279,245,0,165,18,9,4,0,0,367,1289,69,5837,131,2,3242,50,0,23,0,1,0,1,12045,724,0,0
"LCA",2,0,0,0,0,0,0,126,4,4,0,0,1,0,0,0,0,0,15,0,0,0,0,1,597,0,0,0,0,924,6,0,24,3,0,0,0,0,0,0,0,0,1,5,0,1,4,0,0,2,0,0,0,0,0,3,0,2,1,0,26,0,0,3209,0,1,0,28,0,0,0,0,52,0,182,0,100,0,0,0,2,0,0,6,4,0,0,0,0,5,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148,0,0,1,0,0,0,0,1,0,16,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,9,0,0,2,0,0,0,0,0,0,0,172,0,0,0,0,0,0,3146,0,47,8,291,0,0,0,0,3,0,0
"LKA",1,0,0,0,14962,2,0,0,20133,256,0,0,84,0,0,25,1,1270,2,0,0,0,3,1,0,469,109,391,0,39625,7527,0,3,1139,0,0,0,0,0,0,0,0,0,0,1913,8,19510,0,3127,0,0,0,27,0,0,42,0,0,154,0,9119,0,0,22947,0,2,0,0,0,0,0,200,0,0,0,0,0,191,0,0,0,13,1,61187,103,0,0,33,37,14877,2,9054,1742,0,0,0,69,0,1230,2711,0,4790,0,78,0,0,0,0,0,3,0,0,0,0,576,2,0,0,5,0,0,0,0,0,0,20,5,1090,0,1,0,0,0,0,3684,3032,1353,2488,2565,2320,0,0,23,11,8,0,52,24,0,0,0,315,0,0,213,0,85985,23,0,1329,0,0,0,0,2,0,0,0,0,0,2468,0,75,0,0,0,550,0,0,0,0,0,0,9,23,6,0,0,9175,0,0,0,0,77,0,0,0,408,0,0
"LSO",0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,10,7,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,95,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,32,13,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,26,0,0,21,0,0,0,0,12,0,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,48,36,0,0,9,0,0,0,0,0,0,0,0,25729,7,6
"LTU",0,93,0,0,2,253,90,0,1302,314,217,0,39,0,0,0,25,0,0,0,11763,0,5,43,0,0,0,0,4,1197,401,0,8,31,0,0,0,5,5,0,1,1,1,0,79,312,21146,0,455,4,1,8,3,0,0,500,513,0,735,0,376,0,0,1797,226,0,0,0,0,0,1,1028,0,0,0,0,0,0,0,7,0,424,0,3,4678,16,2,21,6976,645,0,19,43,2077,0,847,1,0,42,0,0,65,0,24,0,0,0,0,6,8933,0,0,242,0,0,31,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,287,107,0,43,0,10,6,0,0,0,16089,0,1,262,0,2,0,0,0,9,62493,0,0,0,0,0,0,0,0,0,94,0,0,0,129,10,366,0,0,0,0,0,0,192,2695,0,0,0,0,353,0,4,13351,3,6477,720,0,18,0,8,0,0,0,141,0,0
"LUX",0,0,5,22,1,41,0,0,169,395,0,1,2786,0,0,4,6,0,0,185,5,0,2,138,0,0,0,1,4,179,703,1,9,121,0,6,22,4,5,0,111,1,2,0,5,30,4067,0,234,4,11,2,3,0,0,489,3,0,42,0,2890,0,0,522,0,0,0,1,0,0,0,324,0,0,1,0,0,0,0,70,0,90,0,25,57,72,8,42,54,1559,0,4,61,1,0,0,0,0,7,0,0,19,0,1,0,0,0,2,0,7,1,13,0,0,0,6,175,0,1,0,305,0,2,0,1,6,1,4,0,15,1,0,0,0,625,41,4,16,0,2,0,10,21,0,114,0,0,3998,0,3,1,0,2,20,57,12,1,2,2,6,0,0,0,0,624,0,1,0,26,23,129,0,0,0,0,0,11,0,0,0,0,0,38,347,6,7,20,1,503,1,0,27,0,8,0,0,0,108,0,0
"LVA",0,7,0,0,0,44,123,0,2075,688,151,0,134,0,0,0,55,0,1,0,9254,0,1,25,0,0,0,0,13,1539,825,0,9,40,0,0,0,17,2,0,2,0,4,0,170,385,48993,0,464,3,2,12,4,0,0,264,883,0,2336,0,361,0,0,2021,134,0,0,0,0,0,0,2068,0,0,0,0,0,1,0,10,0,195,0,7,3622,3,4,55,7459,871,0,27,124,1322,0,438,4,0,91,0,0,40,0,9,0,4,0,3546,8,0,0,0,267,0,0,44,0,0,4,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,723,213,0,133,0,2,0,0,2,0,4638,0,29,107,7,0,0,0,0,362,115269,0,1,2,0,0,0,0,0,0,154,0,0,0,163,19,1621,0,0,1,0,0,0,122,50,0,0,0,0,406,0,15,13235,1,7383,555,0,19,0,2,0,0,1,271,0,0
"MAC",0,0,0,0,0,1,0,0,518,3,0,0,2,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,941,8,0,2,22751,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,3,0,0,0,0,49,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8066,0,0,0,0,4,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,5,0,0,0,0,222,0,0,0,0,1490,0,0,0,0,0,0,1,0,1,0,0,885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,880,0,0,3,0,0,0,0,0,3,0,0
"MAR",0,0,2,0,1264,103,0,0,637,528,0,3,64503,1,0,3,9,114,0,0,1,0,3,51,0,0,0,0,88,9493,4808,0,30,1,2,0,37,165,10,1,1,1,0,0,20,33,30371,0,1998,15,1190,16,423,1,0,71781,0,0,463,0,198876,0,32,4183,0,0,16,1,1,0,8,326,0,0,18,0,0,3,0,1,0,85,0,0,129,35,369,40,88996,93683,0,670,5,0,0,0,3,0,4,142,0,1040,0,2049,0,1,0,0,128,3,0,0,0,2,0,85,0,2,41,0,0,0,0,104,1,0,4,1,12,5,222,0,0,0,54722,1524,0,13,6,0,13,3,5,0,70,3,0,852,2,19,1,412,39,14,251,0,87,64,392,0,0,0,0,0,30,0,0,0,26,3,1979,0,0,198,4,0,0,0,0,0,0,0,5281,279,108,3,636,0,12331,0,0,168,0,1,0,0,39,471,3,0
"MDA",0,3,3,0,1,408,36,0,983,499,379,0,67,0,0,0,117,0,0,0,2849,0,9,33,0,0,0,1,7,322,634,0,12,20,0,0,0,10,0,0,3,0,1,0,180,1029,31819,0,78,4,1,12,10,0,0,239,193,0,1138,0,180,0,0,883,653,0,0,0,0,0,0,3435,0,0,0,0,0,0,0,3,0,1597,0,3,244,1,8,11,12027,1666,0,64,64,3461,0,779,2,0,57,0,0,31,0,47,0,1,0,167,14,897,0,0,0,0,0,20,0,0,4,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,285,47,0,90,0,0,3,0,1,0,510,0,1,955,0,41,0,0,0,4926,112340,0,0,0,0,0,0,0,0,0,215,0,0,0,383,25,162,0,0,0,0,0,0,199,40,0,0,0,1,743,1,8,47802,0,9574,774,0,1,0,0,0,0,0,195,0,0
"MDG",0,0,0,0,17,2,0,0,39,13,0,0,187,0,0,0,1,1,0,0,0,0,2,0,0,0,1,133,0,517,330,0,1,168,0,0,0,0,0,4335,0,0,0,0,1,5,212,0,7,0,0,0,9,6,0,28,0,0,2,0,5881,0,0,330,0,0,0,1,0,0,0,53,0,0,0,0,0,0,0,0,0,9,0,145,4,0,0,1,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,3,2472,0,0,0,0,0,45,96,13,0,6,22,0,0,0,0,1,0,0,15,0,0,0,0,3104,0,18,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,204,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,17,0,0,0,0,0,0,0,0,109,0,0
"MDV",0,1,0,0,105,0,0,0,341,54,0,0,29,0,0,329,1,7,0,0,0,0,1,20,0,5,0,3,3,364,169,0,2,13,0,0,0,0,0,0,0,1,0,0,16,3,412,0,31,2,0,2,20,0,0,46,0,0,5,0,104,0,0,365,0,0,0,0,0,0,0,46,0,0,0,2,0,11,0,1,0,8,0,1412,7,0,0,1,17,179,0,70,39,0,0,0,1,0,16,2,0,49,0,1,0,1094,0,0,4,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,64,0,2,1,0,0,0,36,24,0,39,6,102,0,0,61,0,1,2,1,25,0,0,0,7,1,1,130,0,576,1,0,71,0,0,0,0,13,0,0,0,4,0,39,0,0,0,0,0,8,0,0,1,0,0,1,33,1,1,0,0,180,0,0,0,0,1,0,0,0,88,0,0
"MEX",0,0,11,1,8,1227,4,2,3179,371,0,0,507,0,0,7,14,0,31,0,1,1201,2013,1051,0,0,0,1,0,23882,1749,0,981,153,10,1,2,1,868,0,2,960,371,0,16,84,3333,0,225,629,6,543,65,0,0,7766,0,0,73,0,1961,0,0,2754,0,0,0,1,0,0,4,126,0,7794,0,2,0,3,2370,14,88,204,11,22,165,9,4,18,1233,2184,50,46,833,3,9,0,1,0,17,1,0,858,0,160,5,0,0,9,11,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,6,394,662,148,0,8,1,3,3672,388,34,0,239,956,45,178,346,84,0,1,0,33,168,2,45,4,2,2,0,0,22137,0,20,0,0,0,48,12,1087,0,0,68,0,0,3,0,0,0,0,4,0,107,3,10,34,209,2659340,1,0,864,2,10,0,0,6,155,0,0
"MKD",0,0,0,3845,30,897,0,0,15116,4622,0,0,63,0,0,0,213,2,0,948,0,0,0,1,0,0,0,0,0,1580,10700,0,113,0,0,0,0,0,0,0,0,2,0,0,5,118,19080,0,380,2,0,2,267,0,0,46,0,0,1,0,16266,0,0,467,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,1469,0,2782,0,0,209,0,2,4,9,6740,0,124,0,1,0,0,0,0,0,1,0,38,0,3,0,0,0,0,325,0,0,0,0,0,0,0,0,0,5,0,1369,1,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,3,0,0,0,1,0,67,0,0,10,0,4,0,0,0,191,80,0,38,14,0,0,0,0,0,0,34483,0,0,0,192,885,827,0,0,0,0,0,0,0,0,0,0,0,0,49294,0,0,9,0,4718,0,0,1,0,0,0,0,7,32,0,0
"MLI",0,0,91,0,7,1,0,0,33,69,0,1,399,437,41434,1,1,1,0,0,3,0,1,18,0,0,0,1,978,658,335,0,54,56,97135,120,400,10000,1,1,12,0,0,0,2,11,1004,0,30,3,70,3,118,1,168,828,0,0,14,0,35681,0,11678,416,0,1353,1849,0,712,4,11,61,0,0,17,0,0,49,1,0,0,21,0,20,65,0,0,1,117,458,0,4,21,1,0,0,3,0,12,0,0,2,145,317,0,0,0,0,22,2,5,2,0,2,0,32,0,0,0,0,0,0,1,29323,0,1,44,1,11,21,25,40566,30740,0,115,23,2,7,3,0,0,0,8,0,39,10,1,264,1,1,0,1,36,1,322,0,0,2154,4416,15,0,218,0,0,2,0,9,0,6,0,56,1,0,0,98,1102,0,0,0,0,0,0,212,22,1167,2,2,0,285,1,0,1,0,0,0,0,0,477,156,0
"MLT",0,0,0,1,1,2,1,0,7403,15,0,0,36,0,0,1,10,0,0,2,0,0,0,4,0,0,0,0,0,1102,38,1,2,18,0,0,0,0,0,0,0,0,0,0,5,3,108,0,11,4,3,0,31,1,0,25,0,19,5,0,112,0,0,3466,1,0,0,0,0,0,0,19,0,0,0,0,0,1,0,2,0,7,2,17,35,2,5,0,2,301,0,5,2,0,3,0,0,0,0,1,0,13,0,59,0,1,0,0,1,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,5,0,48,5,0,6,0,12,0,2,11,0,3,0,0,5,0,1,0,0,0,8,99,0,2,8,0,3,0,0,0,1,26,0,0,0,5,1,20,0,0,13,0,0,3,0,0,0,0,1,42,18,0,1,4,0,955,1,0,0,0,0,0,0,0,77,0,2
"MMR",19,79,0,0,6566,117,0,2,13253,230,0,0,176,0,0,202562,0,446,1,0,0,6,1,199,0,32,405,83,0,12798,390,0,38,14204,0,0,0,5,8,0,1,7,0,0,42,15,1694,0,163,31,0,24,12,5,0,38,2,0,102,0,843,0,0,12338,0,0,0,0,0,0,0,74,0,0,13,21,10,11408,3,0,0,218,3,85347,241,13,1,5,155,1916,5,481,3576,24,0,0,240,0,2537,4,195,225,0,77,1,15,3,2,6,9,1280,0,0,4,76,50,0,0,3,0,0,0,0,0,1,195,18,16092,0,53,1,0,0,0,669,141,5332,1495,2355,18351,32,0,952,0,3,30,222,125,0,0,0,7,0,31,532,0,119210,211,0,4275,0,0,0,0,66,0,0,50,19,4,323,0,1,0,0,0,193202,0,0,91,0,1,0,59,87,29,55,0,44125,0,0,108,0,3321,0,0,0,773,2,0
"MNE",0,0,0,0,0,0,0,0,899,1298,0,0,1,0,0,0,1,0,0,398,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3608,0,184,0,0,0,0,0,0,0,0,0,0,0,90,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,20764,0,0,0,2,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"MNG",3,1,0,0,35,13,0,2,581,2678,1,0,154,0,0,22,54,3,2,0,422,1,6,121,1,4,3,4,6,1323,851,0,11,1055,0,0,0,3,5,0,1,17,0,0,24,552,5231,0,75,10,0,14,15,1,0,106,97,0,301,0,735,0,0,976,1,0,0,0,0,0,0,343,0,2,2,3,2,1196,4,1,0,1560,2,525,413,0,17,22,530,248,3,50,475,444,0,5,21,0,2074,0,2,24,0,8,1,3,0,197,4,314,131,0,523,0,0,255,7,0,3,0,0,0,0,0,0,17,1,55,0,9,1,0,0,0,264,35,56,225,7,83,3,0,130,0,492,89,60,37,4,10,0,3,1,4,58468,0,21,13,0,384,0,0,0,0,38,0,0,5,78,2,222,0,0,0,0,0,0,4,6,10,0,1,1,422,3,5,149,4,2878,15,0,13,0,16,0,0,0,117,0,0
"MOZ",0,3,6983,0,30,4,0,0,151,9,0,138,39,0,0,0,1,2,0,0,0,0,0,229,0,0,2,243,123,300,195,0,5,0,0,0,621,330,0,0,317,0,0,0,2,1,138,0,22,0,0,0,2,461,0,42,0,0,7,0,188,0,0,426,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,149,39,1,0,2,1,80,0,1,1,0,1648,0,0,0,6,0,0,0,0,0,0,1,511,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10401,4,0,49,0,0,227,0,123,11,18,33,9,302,0,0,0,0,2,0,0,10944,0,0,0,0,0,0,15,797,13,322,0,4,0,0,0,0,1,0,37,0,1,0,36,3013,571,0,1,0,0,0,0,1,0,0,0,4,10147,1176,0,0,428,0,0,8,0,0,0,0,0,68398,726,38292
"MRT",0,0,1,0,44,14,0,0,85,78,0,2,1227,201,283,4,4,3,0,0,1,0,4,49,0,0,0,0,14,648,429,0,9,48,5564,68,9,2319,0,0,112,0,0,0,3,6,752,0,46,2,320,2,223,0,547,2477,0,0,13,0,26932,0,1950,250,0,55,152,0,365,2069,2,26,0,0,0,0,0,25,0,0,0,15,0,16,17,10,240,2,276,9900,0,390,94,0,0,0,0,0,20,5,0,289,1,724,0,2,0,0,11,0,3,1017,0,0,0,25,0,12954,1,0,0,0,0,0,0,0,0,1,0,13,2,167,119,9,441,27,1,9,11,0,0,0,6,0,7,7,1,153,9,111,0,24,0,3,57,14,111,75,24172,7,0,14,0,0,3,0,1,0,2,0,91,0,0,33,77,137,0,0,0,0,0,0,958,30,1,85,0,3,1879,0,0,3,0,0,0,0,19,542,30,0
